,Date,Country,City,Specie,count,min,max,median,variance
21860,28/06/2020,IN,Chennai,co,70,1.4,12.3,6.6,70.28
21839,29/06/2020,IN,Chennai,co,40,2.4,18.4,9.5,188.46
5955,30/12/2019,IN,Delhi,co,923,0.1,61.6,19.1,1048.54
6071,31/12/2019,IN,Delhi,co,909,0.1,158.1,12,4582.56
6072,01/01/2020,IN,Delhi,co,864,0.1,148.2,22.6,5743.53
5956,02/01/2020,IN,Delhi,co,888,0.1,134.1,24.3,5310.93
6058,03/01/2020,IN,Delhi,co,867,0.1,85.5,20.3,2912.22
5970,04/01/2020,IN,Delhi,co,836,0.2,68.8,17.7,1331.49
5995,05/01/2020,IN,Delhi,co,808,0.1,38.7,11.3,475.75
5963,06/01/2020,IN,Delhi,co,871,0.1,34.4,11.8,410.26
5895,07/01/2020,IN,Delhi,co,874,0.1,32.3,10.5,321.49
5996,08/01/2020,IN,Delhi,co,823,0.1,108,11.2,650.21
6064,09/01/2020,IN,Delhi,co,803,0.1,167,8.2,1564.18
6037,10/01/2020,IN,Delhi,co,851,0.1,81.3,11.1,731.39
6031,11/01/2020,IN,Delhi,co,809,0.1,73.3,11.9,1337.97
5997,12/01/2020,IN,Delhi,co,775,0.1,138.5,18.3,2888.4
5957,13/01/2020,IN,Delhi,co,796,0.1,76.1,16.3,1105.38
6007,14/01/2020,IN,Delhi,co,870,0.1,151.7,10.9,634.16
5936,15/01/2020,IN,Delhi,co,829,0.1,322.8,10.4,4556.05
6038,16/01/2020,IN,Delhi,co,813,0.1,124.2,11.4,705.62
5937,17/01/2020,IN,Delhi,co,796,0.1,40.8,10.2,619.82
5899,18/01/2020,IN,Delhi,co,795,0.1,42.1,12.5,532.13
6053,19/01/2020,IN,Delhi,co,779,0.1,85.9,9.5,539.94
5909,20/01/2020,IN,Delhi,co,768,0.1,130.1,11.8,1557.89
6044,21/01/2020,IN,Delhi,co,792,0.1,69.5,16,966.89
5911,22/01/2020,IN,Delhi,co,859,0.1,68.2,16.1,834.84
5925,23/01/2020,IN,Delhi,co,793,0.1,38,8,317.67
5958,24/01/2020,IN,Delhi,co,846,0.1,80.6,9.1,774.39
5930,25/01/2020,IN,Delhi,co,852,0.1,88.4,13.6,1306.4
5901,26/01/2020,IN,Delhi,co,837,0.2,77.1,15.7,1672.22
6073,27/01/2020,IN,Delhi,co,842,0.1,67.8,18.6,1779.22
6018,28/01/2020,IN,Delhi,co,867,0.1,53.6,10.9,461.89
6013,29/01/2020,IN,Delhi,co,883,0.1,51.4,10,641.06
6045,30/01/2020,IN,Delhi,co,893,0.1,79.3,10,438.26
5926,31/01/2020,IN,Delhi,co,904,0.1,85.5,10.4,481.54
6074,01/02/2020,IN,Delhi,co,894,0.1,43.4,11.5,410.39
5902,02/02/2020,IN,Delhi,co,859,0.1,74.2,11.1,540.03
6023,03/02/2020,IN,Delhi,co,893,0.1,90.6,12.5,1520.3
6054,04/02/2020,IN,Delhi,co,890,0.1,76.4,15,1690.3
5987,05/02/2020,IN,Delhi,co,898,0.1,63.4,11.5,521.47
6003,06/02/2020,IN,Delhi,co,894,0.1,60.7,10.4,552.51
6065,07/02/2020,IN,Delhi,co,899,0.2,66.9,13.2,618.36
5938,08/02/2020,IN,Delhi,co,890,0.1,71.6,10.7,468.87
5978,09/02/2020,IN,Delhi,co,896,0.1,49.5,11.5,526.71
5943,10/02/2020,IN,Delhi,co,901,0.1,88.2,13.6,1536.23
6014,11/02/2020,IN,Delhi,co,858,0.2,68.6,15,1209.54
5912,12/02/2020,IN,Delhi,co,884,0.1,44.8,11.1,414.76
5927,13/02/2020,IN,Delhi,co,882,0.1,84.9,7.8,335.46
5896,14/02/2020,IN,Delhi,co,849,0.1,37.9,7.3,307.45
6059,15/02/2020,IN,Delhi,co,862,0.1,44,8.2,338.04
5979,16/02/2020,IN,Delhi,co,876,1.8,86.4,11.1,1237.83
6004,17/02/2020,IN,Delhi,co,877,0.1,73.1,12.2,1055.07
6075,18/02/2020,IN,Delhi,co,852,0.2,79,9.8,1514.99
5919,19/02/2020,IN,Delhi,co,830,0.2,78.5,11.7,1638.41
5980,20/02/2020,IN,Delhi,co,877,0.1,60.6,9.2,226.51
5971,21/02/2020,IN,Delhi,co,781,0.1,82.9,7.5,441.83
6066,22/02/2020,IN,Delhi,co,779,0.1,86.2,8.2,1104.23
6015,23/02/2020,IN,Delhi,co,760,0.1,40.7,10,344.27
5939,24/02/2020,IN,Delhi,co,766,0.1,24.4,8.6,216.11
6032,25/02/2020,IN,Delhi,co,772,0.1,42.9,10.6,488
5998,26/02/2020,IN,Delhi,co,825,0.1,60.6,13.1,667.97
5964,27/02/2020,IN,Delhi,co,864,0.1,39.4,10.3,230.38
6033,28/02/2020,IN,Delhi,co,868,0.1,38.9,7.8,189.26
6034,29/02/2020,IN,Delhi,co,862,0.1,63,6.7,212.38
6060,01/03/2020,IN,Delhi,co,838,0.1,84.7,7.4,882.67
5999,02/03/2020,IN,Delhi,co,846,0.2,63,12.4,941.48
6035,03/03/2020,IN,Delhi,co,286,1.1,56.2,13.1,565.78
6019,04/03/2020,IN,Delhi,co,826,0.1,54.4,9.2,518.65
5972,05/03/2020,IN,Delhi,co,791,0.1,64.8,6.2,466.45
5931,06/03/2020,IN,Delhi,co,787,0.1,84.2,5.9,462.84
5905,07/03/2020,IN,Delhi,co,836,0.2,84.6,7,433.77
5981,08/03/2020,IN,Delhi,co,824,0.1,35.3,10.1,376.04
6055,09/03/2020,IN,Delhi,co,836,0.2,84.2,6.1,417.41
6016,10/03/2020,IN,Delhi,co,844,0.3,86,7.7,495.04
5988,11/03/2020,IN,Delhi,co,846,0.1,85.8,7,369.34
5982,12/03/2020,IN,Delhi,co,847,0.1,84.8,7.5,510.73
6020,13/03/2020,IN,Delhi,co,810,0.1,49.8,6.7,246.46
5944,14/03/2020,IN,Delhi,co,815,0.2,72.4,6.5,448.8
5920,15/03/2020,IN,Delhi,co,798,0.1,33.2,7.6,244.72
6017,16/03/2020,IN,Delhi,co,777,0.1,83.5,7.1,505.04
5989,17/03/2020,IN,Delhi,co,829,0.1,67.8,7.8,861.62
5973,18/03/2020,IN,Delhi,co,811,0.1,85.9,8.4,477.12
5965,19/03/2020,IN,Delhi,co,814,0.1,83.4,9.4,407.31
5945,20/03/2020,IN,Delhi,co,848,0.1,65.9,9.5,805.6
6024,21/03/2020,IN,Delhi,co,875,0.2,86,8,765.37
5966,22/03/2020,IN,Delhi,co,859,0.1,79.4,7.1,358.21
6067,23/03/2020,IN,Delhi,co,831,0.1,44.9,7.3,313.29
6028,24/03/2020,IN,Delhi,co,830,0.1,67,7.1,511.38
6056,25/03/2020,IN,Delhi,co,758,0.2,81.4,5.8,388.27
5949,26/03/2020,IN,Delhi,co,766,0.3,84.6,5.3,362.76
6025,27/03/2020,IN,Delhi,co,784,0.1,30.6,4.5,202.71
6076,28/03/2020,IN,Delhi,co,840,0.3,80.3,4.6,182.19
5921,29/03/2020,IN,Delhi,co,771,0.3,81.9,4.4,214.78
6046,30/03/2020,IN,Delhi,co,836,0.3,84.9,4.8,216.52
5913,31/03/2020,IN,Delhi,co,835,0.1,81.4,4.6,352.03
5975,01/04/2020,IN,Delhi,co,809,0.1,83.6,5,387.76
6047,02/04/2020,IN,Delhi,co,810,0.2,85.3,5,297.55
5906,03/04/2020,IN,Delhi,co,822,0.1,84.4,5.1,303.11
6008,04/04/2020,IN,Delhi,co,844,0.1,85.9,5.5,328.09
6057,05/04/2020,IN,Delhi,co,857,0.1,86,6.8,241.68
6011,06/04/2020,IN,Delhi,co,840,0.1,36.9,7.2,250.05
5992,07/04/2020,IN,Delhi,co,797,0.2,85.4,4.6,295.88
6069,08/04/2020,IN,Delhi,co,855,0.2,81.2,4.4,209.3
5974,09/04/2020,IN,Delhi,co,849,0.1,81.2,5.5,255.12
6005,10/04/2020,IN,Delhi,co,883,0.2,84.1,7.1,305.45
6061,11/04/2020,IN,Delhi,co,883,0.1,30.5,7.3,233.49
5922,12/04/2020,IN,Delhi,co,842,0.2,84.2,5.5,277.05
6009,13/04/2020,IN,Delhi,co,825,0.1,80,7.3,319.47
6010,14/04/2020,IN,Delhi,co,806,0.1,86.4,7.5,985.39
5932,15/04/2020,IN,Delhi,co,760,0.1,53.6,7.5,336.37
5940,16/04/2020,IN,Delhi,co,758,0.1,46.8,7.3,224.53
5910,17/04/2020,IN,Delhi,co,707,0.1,84.4,4.9,239.92
5993,18/04/2020,IN,Delhi,co,716,0.1,82.9,5,373.08
5994,19/04/2020,IN,Delhi,co,691,0.2,83.9,5.9,266.23
6068,20/04/2020,IN,Delhi,co,722,0.1,65.6,7.5,544.34
5968,21/04/2020,IN,Delhi,co,723,0.2,85.9,5.8,333.04
5969,22/04/2020,IN,Delhi,co,775,0.2,86.1,6.9,288.14
6077,23/04/2020,IN,Delhi,co,787,0.1,86.1,7.2,308.64
6063,24/04/2020,IN,Delhi,co,755,0.1,45.4,7.5,260.16
6012,25/04/2020,IN,Delhi,co,781,0.1,84.2,5.2,380.56
5976,26/04/2020,IN,Delhi,co,798,0.1,66,6.2,312.17
6048,27/04/2020,IN,Delhi,co,780,0.1,81.6,5.7,595.85
5928,28/04/2020,IN,Delhi,co,748,0.1,44.3,6.6,181.26
5907,29/04/2020,IN,Delhi,co,741,0.1,64.9,7,515.77
6041,30/04/2020,IN,Delhi,co,760,0.1,84.7,6.6,281.82
5929,01/05/2020,IN,Delhi,co,788,0.1,84.1,6.8,321.87
6029,02/05/2020,IN,Delhi,co,760,0.1,84.2,6.2,394.11
5990,03/05/2020,IN,Delhi,co,755,0.1,86.2,5.8,261.34
6006,04/05/2020,IN,Delhi,co,744,0.1,82.7,6,327
5923,05/05/2020,IN,Delhi,co,762,0.1,82.3,7.1,471.75
5991,06/05/2020,IN,Delhi,co,820,0.1,86.4,6.7,388.61
5959,07/05/2020,IN,Delhi,co,752,0.2,85.5,5.9,328.45
5903,08/05/2020,IN,Delhi,co,793,0.1,85.7,6.8,313.71
6000,09/05/2020,IN,Delhi,co,833,0.1,84.2,6.6,339.25
5946,10/05/2020,IN,Delhi,co,786,0.1,85.7,6.4,305.13
5977,11/05/2020,IN,Delhi,co,786,0.1,85.4,6.4,512.65
5950,12/05/2020,IN,Delhi,co,814,0.1,42.4,6.4,281.17
5985,13/05/2020,IN,Delhi,co,783,0.1,85.9,7.3,405.99
5933,14/05/2020,IN,Delhi,co,843,0.1,76.8,6.8,416.59
5954,15/05/2020,IN,Delhi,co,792,0.1,86.1,7.1,598.8
5916,16/05/2020,IN,Delhi,co,819,0.1,44.1,7.9,367.48
5904,17/05/2020,IN,Delhi,co,821,0.1,68.2,8.5,351.79
5983,18/05/2020,IN,Delhi,co,839,0.1,46.7,8.6,283.82
5951,19/05/2020,IN,Delhi,co,856,0.1,46.1,10.1,382.53
6021,20/05/2020,IN,Delhi,co,865,0.1,100.5,7.5,526.19
6039,21/05/2020,IN,Delhi,co,863,0.1,100,7.2,854.22
6030,22/05/2020,IN,Delhi,co,849,0.1,42.1,10,467.05
5934,23/05/2020,IN,Delhi,co,799,0.1,44.7,8.4,478.81
5967,24/05/2020,IN,Delhi,co,839,0.1,73.3,7,349.68
5952,25/05/2020,IN,Delhi,co,863,0.1,52,7.7,297.96
5917,26/05/2020,IN,Delhi,co,858,0.2,86.1,8.1,662.95
6051,27/05/2020,IN,Delhi,co,879,0.1,68.1,6.6,258.13
6052,28/05/2020,IN,Delhi,co,850,0.1,84.4,5.9,506.18
5897,29/05/2020,IN,Delhi,co,806,0.1,85.5,5.7,445.78
6026,30/05/2020,IN,Delhi,co,840,0.1,86.2,5.7,957.71
5900,31/05/2020,IN,Delhi,co,811,0.1,96.7,5.5,746.5
5918,01/06/2020,IN,Delhi,co,872,0.1,83.9,7.4,558.97
5935,02/06/2020,IN,Delhi,co,856,0.1,49.2,6.6,364.29
6022,03/06/2020,IN,Delhi,co,898,0.1,81.3,7.3,340.05
6042,04/06/2020,IN,Delhi,co,936,0.1,79.1,8.4,391.42
5960,05/06/2020,IN,Delhi,co,917,0.1,84.4,6.6,268.05
5898,06/06/2020,IN,Delhi,co,901,0.1,85,6.4,271.05
5986,07/06/2020,IN,Delhi,co,914,0.1,84.2,6.7,291.83
6070,08/06/2020,IN,Delhi,co,854,0.1,85.9,7.6,388.82
6040,09/06/2020,IN,Delhi,co,930,0.1,46.3,8.2,287.38
5961,10/06/2020,IN,Delhi,co,898,0.1,44.6,8.1,309.34
5914,11/06/2020,IN,Delhi,co,818,0.1,83.6,7.4,439.43
6036,12/06/2020,IN,Delhi,co,862,0.1,86,8.2,387.18
6001,13/06/2020,IN,Delhi,co,849,0.1,55.5,7.8,356.85
5941,14/06/2020,IN,Delhi,co,843,0.1,35.7,8.5,293.62
6002,15/06/2020,IN,Delhi,co,832,0.1,45.8,7.3,230.69
5947,16/06/2020,IN,Delhi,co,898,0.1,33.8,7.2,241.89
5953,17/06/2020,IN,Delhi,co,886,0.1,85.9,6.6,742.34
5962,18/06/2020,IN,Delhi,co,772,0.1,84.6,6.6,386.95
6043,19/06/2020,IN,Delhi,co,899,0.1,39.3,7.3,325.89
5984,20/06/2020,IN,Delhi,co,884,0.1,82.8,6.1,287.14
6049,21/06/2020,IN,Delhi,co,809,0.1,85.3,7.1,357.62
5915,22/06/2020,IN,Delhi,co,842,0.1,45.5,7.3,376.11
5942,23/06/2020,IN,Delhi,co,824,0.1,83.7,6.4,418.57
6027,24/06/2020,IN,Delhi,co,859,0.1,83.2,6.8,696.28
5948,25/06/2020,IN,Delhi,co,870,0.1,83.3,7.3,454.87
5924,26/06/2020,IN,Delhi,co,880,0.1,140.9,7.8,1018.31
6050,27/06/2020,IN,Delhi,co,859,0.1,85.7,6.5,711.28
6062,28/06/2020,IN,Delhi,co,816,0.1,130.5,6.5,961.17
5908,29/06/2020,IN,Delhi,co,464,0.1,84.5,6.4,391.58
4799,30/12/2019,IN,Hyderabad,co,85,2,44.2,6.7,318.12
4955,31/12/2019,IN,Hyderabad,co,106,1.9,14.7,5.9,90
4867,01/01/2020,IN,Hyderabad,co,98,2.6,12.8,5.7,68.53
4805,02/01/2020,IN,Hyderabad,co,107,0.8,15,4.6,101.98
4848,03/01/2020,IN,Hyderabad,co,111,0.3,12.5,5,78.1
4837,04/01/2020,IN,Hyderabad,co,120,1.9,14.6,5.4,77.88
4949,05/01/2020,IN,Hyderabad,co,110,0.2,37.9,4.8,149.04
4875,06/01/2020,IN,Hyderabad,co,103,0.1,59.2,5.3,701.77
4935,07/01/2020,IN,Hyderabad,co,97,1.7,26,5.7,103.54
4921,08/01/2020,IN,Hyderabad,co,96,0.3,19.6,4.1,105.97
4806,09/01/2020,IN,Hyderabad,co,96,1.4,31.8,4.7,174.87
4962,10/01/2020,IN,Hyderabad,co,96,2.2,12,5.3,41.02
4876,11/01/2020,IN,Hyderabad,co,79,2.7,18.1,6.2,137.46
4829,12/01/2020,IN,Hyderabad,co,48,0.7,15.4,6.9,116.68
4963,13/01/2020,IN,Hyderabad,co,52,2.3,17.2,6.8,139.5
4885,14/01/2020,IN,Hyderabad,co,48,2.4,11.8,7.4,54.97
4880,15/01/2020,IN,Hyderabad,co,48,1.8,9.7,5.3,44.51
4964,16/01/2020,IN,Hyderabad,co,54,1.2,13.8,4.5,82.12
4807,17/01/2020,IN,Hyderabad,co,72,0.2,12.2,4.9,90.62
4898,18/01/2020,IN,Hyderabad,co,67,1,14.8,4.7,111.43
4868,19/01/2020,IN,Hyderabad,co,48,1.5,12.3,4.7,70.45
4886,20/01/2020,IN,Hyderabad,co,62,1.7,12.3,5.2,65.4
4936,21/01/2020,IN,Hyderabad,co,81,1.2,14.3,4.8,88.51
4915,22/01/2020,IN,Hyderabad,co,87,1.1,18.5,4.9,111.31
4922,23/01/2020,IN,Hyderabad,co,96,0.4,15.5,5.9,107.44
4853,24/01/2020,IN,Hyderabad,co,96,0.9,17.3,6.4,126.36
4899,25/01/2020,IN,Hyderabad,co,87,0.7,16,7.5,161.54
4956,26/01/2020,IN,Hyderabad,co,72,1.3,18.1,7.1,137.73
4947,27/01/2020,IN,Hyderabad,co,86,1,11.6,6,79.69
4937,28/01/2020,IN,Hyderabad,co,96,0.9,11.5,4.7,52.26
4854,29/01/2020,IN,Hyderabad,co,86,1.1,13,5.8,105.74
4869,30/01/2020,IN,Hyderabad,co,68,0.4,14.8,6.2,71.71
4892,31/01/2020,IN,Hyderabad,co,70,0.4,12.6,4.7,66.34
4830,01/02/2020,IN,Hyderabad,co,74,0.6,9.9,4.6,35.44
4797,02/02/2020,IN,Hyderabad,co,70,1.8,12.3,4.7,54.69
4816,03/02/2020,IN,Hyderabad,co,84,2,11.7,4.3,42
4893,04/02/2020,IN,Hyderabad,co,74,1.9,18.7,4.1,132.54
4877,05/02/2020,IN,Hyderabad,co,71,1.4,12,4.7,62.36
4859,06/02/2020,IN,Hyderabad,co,82,0.2,11.4,4,65.7
4927,07/02/2020,IN,Hyderabad,co,96,1,10.5,4,44.89
4808,08/02/2020,IN,Hyderabad,co,96,2.1,12.7,4.5,50.62
4957,09/02/2020,IN,Hyderabad,co,96,1.3,12.7,5.7,53.22
4855,10/02/2020,IN,Hyderabad,co,96,1.3,15.5,4.9,57
4878,11/02/2020,IN,Hyderabad,co,96,1.6,19,4.9,103.14
4792,12/02/2020,IN,Hyderabad,co,96,1.2,22.6,5.3,177.18
4965,13/02/2020,IN,Hyderabad,co,96,1.5,18.7,5.7,138.47
4821,14/02/2020,IN,Hyderabad,co,96,0.4,24.4,9.3,343.35
4870,15/02/2020,IN,Hyderabad,co,87,0.3,24.2,8.9,306.98
4894,16/02/2020,IN,Hyderabad,co,72,1.1,14.1,5.5,97.88
4923,17/02/2020,IN,Hyderabad,co,80,0.5,18.8,6.4,134.3
4924,18/02/2020,IN,Hyderabad,co,94,0.8,22.7,5.1,190.8
4925,19/02/2020,IN,Hyderabad,co,82,2.2,25,6.1,128.38
4842,20/02/2020,IN,Hyderabad,co,72,1.5,9.7,4.5,23.1
4809,21/02/2020,IN,Hyderabad,co,72,1.4,7.9,3.7,19.45
4810,22/02/2020,IN,Hyderabad,co,68,0.9,9,4,34.77
4916,23/02/2020,IN,Hyderabad,co,72,1.3,9.3,4.3,44.03
4966,24/02/2020,IN,Hyderabad,co,72,1.3,13,5.4,61.77
4817,25/02/2020,IN,Hyderabad,co,72,1.9,12.6,4.7,41.08
4831,26/02/2020,IN,Hyderabad,co,69,1.8,13.8,5.1,63.27
4802,27/02/2020,IN,Hyderabad,co,72,0.5,10.8,4.6,41.36
4879,28/02/2020,IN,Hyderabad,co,72,1.5,9.2,4.9,34.95
4950,29/02/2020,IN,Hyderabad,co,86,0.5,26.6,5,207.29
4818,01/03/2020,IN,Hyderabad,co,96,0.6,20.1,5.6,126.45
4895,02/03/2020,IN,Hyderabad,co,96,0.3,16.2,5.2,133.49
4951,03/03/2020,IN,Hyderabad,co,28,2.5,17,6.4,156.85
4940,04/03/2020,IN,Hyderabad,co,94,0.8,15.3,5.5,110.76
4811,05/03/2020,IN,Hyderabad,co,96,0.6,18,6.5,113.76
4958,06/03/2020,IN,Hyderabad,co,96,0.2,14.1,4.3,72.67
4832,07/03/2020,IN,Hyderabad,co,95,0.4,14.2,4.6,80.14
4920,08/03/2020,IN,Hyderabad,co,96,0.9,14.7,4.5,73.25
4967,09/03/2020,IN,Hyderabad,co,96,1.9,17,4.8,89.21
4873,10/03/2020,IN,Hyderabad,co,96,0.8,10.6,4.4,46.88
4896,11/03/2020,IN,Hyderabad,co,104,2.1,13.4,4.5,56.58
4944,12/03/2020,IN,Hyderabad,co,120,1.6,16.2,4.7,78.71
4871,13/03/2020,IN,Hyderabad,co,120,0.3,10.6,4,46.72
4860,14/03/2020,IN,Hyderabad,co,120,1.6,15.9,4.3,64.2
4900,15/03/2020,IN,Hyderabad,co,120,0.3,12.8,4,48.21
4822,16/03/2020,IN,Hyderabad,co,114,0.6,18.1,4.4,111.49
4843,17/03/2020,IN,Hyderabad,co,99,0.1,11.7,4.1,61.4
4864,18/03/2020,IN,Hyderabad,co,106,0.5,14,4.8,117.75
4849,19/03/2020,IN,Hyderabad,co,120,1.5,15.8,5.6,92.75
4928,20/03/2020,IN,Hyderabad,co,117,0.8,15.9,4.2,81.22
4890,21/03/2020,IN,Hyderabad,co,118,0.1,18.2,4.7,86.94
4887,22/03/2020,IN,Hyderabad,co,117,0.1,10.3,3.9,39.79
4906,23/03/2020,IN,Hyderabad,co,120,0.5,6.8,4.1,13.25
4959,24/03/2020,IN,Hyderabad,co,120,0.3,12,3.3,32.8
4907,25/03/2020,IN,Hyderabad,co,120,0.3,10.3,3.5,20.89
4881,26/03/2020,IN,Hyderabad,co,118,0.4,8.3,3.3,18.88
4850,27/03/2020,IN,Hyderabad,co,108,0.8,6.4,3.4,12.68
4968,28/03/2020,IN,Hyderabad,co,110,0.4,5.9,3.3,16.91
4812,29/03/2020,IN,Hyderabad,co,93,0.2,10.1,4.1,24.57
4823,30/03/2020,IN,Hyderabad,co,116,1.3,6.4,3.8,10.48
4803,31/03/2020,IN,Hyderabad,co,117,2.3,7.7,4.5,9.8
4952,01/04/2020,IN,Hyderabad,co,102,0.9,14.2,4.5,35.38
4844,02/04/2020,IN,Hyderabad,co,95,2,8.6,4.3,26.41
4813,03/04/2020,IN,Hyderabad,co,94,1.3,10,4.2,41.14
4938,04/04/2020,IN,Hyderabad,co,96,0.4,10.2,4.4,39.86
4917,05/04/2020,IN,Hyderabad,co,96,0.5,6.5,3.8,14.04
4960,06/04/2020,IN,Hyderabad,co,96,0.1,9.5,4.3,28
4901,07/04/2020,IN,Hyderabad,co,87,0.1,10.5,4,38.12
4929,08/04/2020,IN,Hyderabad,co,73,0.2,7.9,3.5,22.93
4882,09/04/2020,IN,Hyderabad,co,85,1.4,9,4.3,21.01
4930,10/04/2020,IN,Hyderabad,co,91,1.3,10.8,4,51.88
4856,11/04/2020,IN,Hyderabad,co,113,0.1,14.2,3,52.45
4865,12/04/2020,IN,Hyderabad,co,119,0.3,19.8,3.1,47.08
4931,13/04/2020,IN,Hyderabad,co,117,0.1,19.7,3.1,85.09
4939,14/04/2020,IN,Hyderabad,co,105,0.5,7.4,3.4,24.84
4932,15/04/2020,IN,Hyderabad,co,118,0.2,7.9,3.5,24.94
4918,16/04/2020,IN,Hyderabad,co,116,0.6,9.7,4.1,20.19
4845,17/04/2020,IN,Hyderabad,co,118,0.3,11.5,4,47.74
4851,18/04/2020,IN,Hyderabad,co,103,0.1,26.2,4,96.17
4933,19/04/2020,IN,Hyderabad,co,117,0.1,6.8,3.3,25.54
4874,20/04/2020,IN,Hyderabad,co,120,0.2,8.1,3.1,28.81
4793,21/04/2020,IN,Hyderabad,co,117,0.4,10.7,4.5,52.04
4794,22/04/2020,IN,Hyderabad,co,120,0.5,8.7,3,30.98
4833,23/04/2020,IN,Hyderabad,co,118,0.8,10.4,3.4,41.04
4902,24/04/2020,IN,Hyderabad,co,116,0.1,11.2,3.8,46.64
4969,25/04/2020,IN,Hyderabad,co,118,0.1,12.8,3.7,49.7
4861,26/04/2020,IN,Hyderabad,co,119,0.1,7.2,3.5,21.13
4888,27/04/2020,IN,Hyderabad,co,120,0.1,9.4,3.6,28.63
4908,28/04/2020,IN,Hyderabad,co,105,0.1,8.4,3.5,29.94
4814,29/04/2020,IN,Hyderabad,co,114,0.7,7.6,3.4,31.11
4909,30/04/2020,IN,Hyderabad,co,120,0.4,56.5,3.7,471.88
4970,01/05/2020,IN,Hyderabad,co,118,0.2,13.2,4.5,86.75
4972,02/05/2020,IN,Hyderabad,co,103,0.1,10.8,4.7,40.32
4941,03/05/2020,IN,Hyderabad,co,120,0.5,9.4,3.9,34.64
4934,04/05/2020,IN,Hyderabad,co,120,1,8.1,3.7,16.36
4852,05/05/2020,IN,Hyderabad,co,115,0.1,8.9,3.7,21.47
4919,06/05/2020,IN,Hyderabad,co,116,0.1,20,3.7,115.91
4912,07/05/2020,IN,Hyderabad,co,116,0.1,8.7,3.4,25.7
4883,08/05/2020,IN,Hyderabad,co,120,0.6,11.3,3.3,50.07
4862,09/05/2020,IN,Hyderabad,co,115,0.1,11.2,2.9,41.66
4819,10/05/2020,IN,Hyderabad,co,100,0.2,19.5,3.6,93.7
4795,11/05/2020,IN,Hyderabad,co,101,0.2,16.8,4.4,114.15
4945,12/05/2020,IN,Hyderabad,co,110,0.1,16,4,75.57
4796,13/05/2020,IN,Hyderabad,co,116,0.1,8.4,3.3,38.19
4820,14/05/2020,IN,Hyderabad,co,104,0.4,9.7,3.1,20.02
4973,15/05/2020,IN,Hyderabad,co,107,0.1,12.5,2.9,32.8
4961,16/05/2020,IN,Hyderabad,co,120,0.4,12.6,4,36.07
4884,17/05/2020,IN,Hyderabad,co,117,0.2,9.3,4.4,29.7
4910,18/05/2020,IN,Hyderabad,co,120,0.7,10.7,3.8,22.52
4942,19/05/2020,IN,Hyderabad,co,119,0.2,13.9,4.7,56.93
4826,20/05/2020,IN,Hyderabad,co,120,0.1,13.1,3.3,64.58
4827,21/05/2020,IN,Hyderabad,co,105,0.1,11.4,3.4,50.75
4846,22/05/2020,IN,Hyderabad,co,111,0.1,37.3,5.3,366.19
4948,23/05/2020,IN,Hyderabad,co,120,0.9,15.2,4.7,88.96
4828,24/05/2020,IN,Hyderabad,co,120,1.8,9.5,4.3,25.15
4903,25/05/2020,IN,Hyderabad,co,119,0.4,8.8,3.8,17.79
4904,26/05/2020,IN,Hyderabad,co,107,1.1,9.1,4,26.88
4946,27/05/2020,IN,Hyderabad,co,109,0.5,7.5,3.8,18.23
4857,28/05/2020,IN,Hyderabad,co,101,1,10.3,3.4,23.57
4839,29/05/2020,IN,Hyderabad,co,108,0.3,8.6,2.9,26.44
4804,30/05/2020,IN,Hyderabad,co,115,0.1,6.1,3.1,12.09
4897,31/05/2020,IN,Hyderabad,co,119,0.6,10.7,3.8,34.84
4834,01/06/2020,IN,Hyderabad,co,120,0.1,11.2,4.2,59.62
4815,02/06/2020,IN,Hyderabad,co,117,0.1,8.2,3.1,22.19
4824,03/06/2020,IN,Hyderabad,co,120,0.5,11.1,2.9,28.29
4798,04/06/2020,IN,Hyderabad,co,117,0.2,9.1,2.2,22.58
4840,05/06/2020,IN,Hyderabad,co,117,0.1,10.7,2.7,19.64
4889,06/06/2020,IN,Hyderabad,co,101,0.1,10.3,2.3,21.91
4863,07/06/2020,IN,Hyderabad,co,95,0.5,9.1,2.4,18.44
4891,08/06/2020,IN,Hyderabad,co,96,0.1,7.3,2.4,17.99
4800,09/06/2020,IN,Hyderabad,co,93,0.5,9.7,2.4,16.89
4905,10/06/2020,IN,Hyderabad,co,104,0.3,7.6,2.8,12.08
4838,11/06/2020,IN,Hyderabad,co,108,0.1,7.1,2.5,15
4943,12/06/2020,IN,Hyderabad,co,118,0.1,7.1,2.4,19.5
4835,13/06/2020,IN,Hyderabad,co,119,0.2,8.2,2.5,13.13
4913,14/06/2020,IN,Hyderabad,co,120,0.1,8.3,2.3,10.23
4825,15/06/2020,IN,Hyderabad,co,120,0.6,8.6,2.4,11.04
4953,16/06/2020,IN,Hyderabad,co,118,0.2,8.6,2.4,17.32
4954,17/06/2020,IN,Hyderabad,co,115,0.5,8.2,2.3,13.8
4841,18/06/2020,IN,Hyderabad,co,113,0.5,6.2,1.9,16.5
4926,19/06/2020,IN,Hyderabad,co,118,0.1,11.4,2.5,24.86
4836,20/06/2020,IN,Hyderabad,co,120,0.2,9.3,2.2,21.97
4858,21/06/2020,IN,Hyderabad,co,103,0.1,8.7,2.2,18.27
4974,22/06/2020,IN,Hyderabad,co,109,0.2,12.7,1.9,29.13
4847,23/06/2020,IN,Hyderabad,co,107,0.1,8.9,2.4,29.66
