Date,Country,City,Specie,count,min,max,median,variance
25/10/2019,IN,Bengaluru,co,254,1,52.8,5.6,414.97
26/10/2019,IN,Bengaluru,co,242,0.2,34.1,5.9,175.59
27/10/2019,IN,Bengaluru,co,238,1.5,41,8,396.34
28/10/2019,IN,Bengaluru,co,231,0.1,48.8,8,254.24
29/10/2019,IN,Bengaluru,co,259,1.4,26.1,7.6,185.95
30/10/2019,IN,Bengaluru,co,260,0.9,39.6,7.3,341.18
31/10/2019,IN,Bengaluru,co,244,0.2,25,7.5,215.19
01/11/2019,IN,Bengaluru,co,245,0.2,23.2,7.4,201.49
02/11/2019,IN,Bengaluru,co,195,0.3,39.4,8.6,451.69
03/11/2019,IN,Bengaluru,co,208,0.9,66.8,7.8,523.36
04/11/2019,IN,Bengaluru,co,238,1.3,67.1,8.6,720.15
05/11/2019,IN,Bengaluru,co,255,0.9,67.8,10.7,763.74
06/11/2019,IN,Bengaluru,co,244,1.7,46,9.9,529.6
07/11/2019,IN,Bengaluru,co,252,0.4,68,10.1,905.93
08/11/2019,IN,Bengaluru,co,239,0.6,52.8,9.5,505.77
09/11/2019,IN,Bengaluru,co,197,0.1,51.6,9.2,438.7
10/11/2019,IN,Bengaluru,co,208,0.1,34.2,7.8,332.84
11/11/2019,IN,Bengaluru,co,226,0.6,29.3,7.8,239.5
12/11/2019,IN,Bengaluru,co,226,0.4,66.4,7.8,428.7
13/11/2019,IN,Bengaluru,co,221,0.3,29.4,7.6,231.06
14/11/2019,IN,Bengaluru,co,242,1,23.4,7.5,176.01
15/11/2019,IN,Bengaluru,co,245,1.6,33.2,8.5,276.21
16/11/2019,IN,Bengaluru,co,222,0.8,30.1,8.5,327.48
17/11/2019,IN,Bengaluru,co,216,0.7,18.2,7.7,128.68
18/11/2019,IN,Bengaluru,co,228,0.9,25.9,8.2,244.12
19/11/2019,IN,Bengaluru,co,224,0.1,30.7,7.4,236.08
20/11/2019,IN,Bengaluru,co,227,2,22.8,8.5,162.32
21/11/2019,IN,Bengaluru,co,238,1,26.9,8.9,285.16
22/11/2019,IN,Bengaluru,co,238,1.1,27.2,7.9,197.12
23/11/2019,IN,Bengaluru,co,224,1.5,21,7.7,134.13
24/11/2019,IN,Bengaluru,co,173,0.9,20.2,7.7,133.16
25/11/2019,IN,Bengaluru,co,182,1.4,25.2,8,212.29
26/11/2019,IN,Bengaluru,co,233,1.5,25.3,7.8,192.94
27/11/2019,IN,Bengaluru,co,231,1.3,39.7,8.8,349.12
28/11/2019,IN,Bengaluru,co,237,1,26.2,8.1,208.3
29/11/2019,IN,Bengaluru,co,217,0.6,28.3,8.4,268.57
30/11/2019,IN,Bengaluru,co,197,1,23.5,9.5,212.8
01/12/2019,IN,Bengaluru,co,188,0.5,22,9.1,200.9
02/12/2019,IN,Bengaluru,co,200,1.1,21.3,9,194.13
03/12/2019,IN,Bengaluru,co,214,1,66.5,10.1,435.05
04/12/2019,IN,Bengaluru,co,250,0.6,41.2,8.5,200.14
05/12/2019,IN,Bengaluru,co,239,1,39.7,8.2,222.18
06/12/2019,IN,Bengaluru,co,238,1.1,21.1,8.4,151.72
07/12/2019,IN,Bengaluru,co,232,1.2,25.6,9.2,217.18
08/12/2019,IN,Bengaluru,co,238,1.5,22.1,7.9,139.17
09/12/2019,IN,Bengaluru,co,206,1.6,23.8,9.2,211.82
10/12/2019,IN,Bengaluru,co,208,0.7,46.8,8.6,243.21
11/12/2019,IN,Bengaluru,co,226,1.2,22,7.6,172.69
12/12/2019,IN,Bengaluru,co,240,0.9,24.5,8,204.54
13/12/2019,IN,Bengaluru,co,245,1.6,22.3,7.8,176.78
14/12/2019,IN,Bengaluru,co,201,0.7,25.9,8.4,157.49
15/12/2019,IN,Bengaluru,co,184,0.8,21.8,8.3,114.51
16/12/2019,IN,Bengaluru,co,223,1.2,29.7,8.2,200.42
17/12/2019,IN,Bengaluru,co,230,1.5,29.7,8.2,178.4
18/12/2019,IN,Bengaluru,co,215,0.7,38,8.6,202.04
19/12/2019,IN,Bengaluru,co,212,1.5,46.8,8.5,342.96
20/12/2019,IN,Bengaluru,co,231,1.1,66.4,8.7,576.46
21/12/2019,IN,Bengaluru,co,240,0.9,27.7,8.2,169.12
22/12/2019,IN,Bengaluru,co,255,0.9,27.8,8,170.56
23/12/2019,IN,Bengaluru,co,243,0.9,45.7,8.3,290.23
24/12/2019,IN,Bengaluru,co,221,0.4,66.5,8.7,464.87
25/12/2019,IN,Bengaluru,co,240,1.5,23.8,8.3,116.25
26/12/2019,IN,Bengaluru,co,250,0.6,45.7,8.5,323.41
27/12/2019,IN,Bengaluru,co,264,0.5,28.7,8.9,245.22
28/12/2019,IN,Bengaluru,co,249,0.7,25.5,8.1,166.79
