,Unnamed: 0,Date,Country,City,Specie,count,min,max,median,variance
21198,220642,2021-04-11,IN,Chennai,o3,48,0.1,45.3,1.6,1501.13
21199,220643,2021-01-31,IN,Chennai,o3,29,0.7,13.3,2.7,138.73
21200,220644,2021-02-04,IN,Chennai,o3,35,0.2,17.9,3.1,236.83
21201,220645,2021-03-01,IN,Chennai,o3,48,0.4,36.7,2.5,358.19
21202,220646,2021-03-16,IN,Chennai,o3,33,0.8,7.3,1.5,30.55
21203,220647,2021-03-26,IN,Chennai,o3,48,0.7,28.4,5.3,216.47
21204,220648,2021-04-02,IN,Chennai,o3,48,0.2,28.3,3.2,324.54
21205,220649,2021-06-01,IN,Chennai,o3,58,0.7,30.3,7.6,489.3
21206,220650,2020-12-29,IN,Chennai,o3,27,0.4,13.2,3.5,143.88
21207,220651,2021-01-01,IN,Chennai,o3,47,0.2,14.5,9.0,307.82
21208,220652,2021-01-14,IN,Chennai,o3,48,0.7,9.9,5.5,93.51
21209,220653,2021-04-12,IN,Chennai,o3,48,0.1,108.7,2.7,6371.0
21210,220654,2021-05-13,IN,Chennai,o3,72,0.1,18.5,4.9,299.0
21211,220655,2021-05-25,IN,Chennai,o3,65,0.7,27.3,6.1,284.28
21212,220656,2021-02-01,IN,Chennai,o3,48,0.6,10.1,5.9,110.69
21213,220657,2021-02-18,IN,Chennai,o3,37,0.9,12.4,3.3,144.18
21214,220658,2021-05-14,IN,Chennai,o3,72,0.9,17.2,4.4,250.47
21215,220659,2021-05-27,IN,Chennai,o3,64,0.4,37.6,5.6,1198.39
21216,220660,2021-05-05,IN,Chennai,o3,72,0.5,43.2,8.6,623.24
21217,220661,2021-05-15,IN,Chennai,o3,72,0.5,19.4,4.8,316.74
21218,220662,2020-12-30,IN,Chennai,o3,34,0.3,13.5,1.9,115.13
21219,220663,2021-01-11,IN,Chennai,o3,48,0.3,12.4,3.8,96.07
21220,220664,2021-02-05,IN,Chennai,o3,33,0.1,18.6,3.4,374.46
21221,220665,2021-03-05,IN,Chennai,o3,48,0.1,11.4,1.6,69.82
21222,220666,2021-03-23,IN,Chennai,o3,47,0.4,114.1,4.6,2706.2
21223,220667,2021-03-30,IN,Chennai,o3,24,2.8,31.9,9.1,486.86
21224,220668,2021-04-25,IN,Chennai,o3,46,0.1,14.3,3.0,167.81
21225,220669,2021-05-08,IN,Chennai,o3,72,0.3,21.7,7.0,186.33
21226,220670,2021-02-12,IN,Chennai,o3,33,0.4,28.5,2.0,344.39
21227,220671,2021-04-08,IN,Chennai,o3,48,0.9,163.7,5.7,11005.8
21228,220672,2021-04-10,IN,Chennai,o3,48,0.5,154.0,3.1,13147.4
21229,220673,2021-01-21,IN,Chennai,o3,29,0.1,4.1,1.5,12.7
21230,220674,2021-02-11,IN,Chennai,o3,34,0.9,15.6,3.8,231.43
21231,220675,2021-03-08,IN,Chennai,o3,33,0.5,12.1,1.5,70.11
21232,220676,2021-03-10,IN,Chennai,o3,34,1.0,19.2,1.9,246.62
21233,220677,2021-03-27,IN,Chennai,o3,47,0.5,10.5,4.1,85.46
21234,220678,2021-04-06,IN,Chennai,o3,48,2.9,177.1,6.9,17527.7
21235,220679,2021-06-08,IN,Chennai,o3,57,0.3,13.3,7.6,154.82
21236,220680,2021-06-10,IN,Chennai,o3,61,0.1,14.8,2.4,250.52
21237,220681,2021-01-24,IN,Chennai,o3,35,0.1,8.7,2.6,58.38
21238,220682,2021-02-13,IN,Chennai,o3,44,0.1,15.4,1.3,190.72
21239,220683,2021-03-29,IN,Chennai,o3,24,1.4,28.9,8.0,302.75
21240,220684,2021-03-31,IN,Chennai,o3,37,1.0,36.3,6.4,451.25
21241,220685,2021-04-21,IN,Chennai,o3,48,0.1,7.7,3.0,33.62
21242,220686,2021-04-28,IN,Chennai,o3,69,0.1,31.9,5.9,520.4
21243,220687,2021-03-21,IN,Chennai,o3,48,1.3,8.0,3.2,19.6
21244,220688,2021-04-22,IN,Chennai,o3,48,0.2,64.9,2.8,1469.68
21245,220689,2021-05-26,IN,Chennai,o3,59,0.2,45.7,8.5,1571.69
21246,220690,2021-06-02,IN,Chennai,o3,50,0.1,22.7,7.2,311.11
21247,220691,2021-06-03,IN,Chennai,o3,61,0.4,13.3,6.8,124.17
21248,220692,2021-06-16,IN,Chennai,o3,15,0.6,11.1,4.5,152.82
21249,220693,2021-01-25,IN,Chennai,o3,29,0.1,5.7,1.3,27.86
21250,220694,2021-03-12,IN,Chennai,o3,48,1.2,14.0,3.2,170.07
21251,220695,2021-04-05,IN,Chennai,o3,48,0.3,116.7,4.7,4849.94
21252,220696,2021-05-09,IN,Chennai,o3,65,0.8,43.5,7.2,311.75
21253,220697,2021-05-24,IN,Chennai,o3,72,0.8,37.1,10.3,767.28
21254,220698,2021-04-03,IN,Chennai,o3,48,0.1,65.2,2.6,1157.55
21255,220699,2021-04-16,IN,Chennai,o3,48,0.3,15.6,2.4,72.14
21256,220700,2021-05-10,IN,Chennai,o3,63,0.1,15.8,1.9,249.67
21257,220701,2021-05-16,IN,Chennai,o3,72,0.4,14.4,3.6,136.19
21258,220702,2021-05-06,IN,Chennai,o3,67,0.1,33.5,5.2,607.65
21259,220703,2021-05-20,IN,Chennai,o3,57,0.2,21.6,11.1,365.49
21260,220704,2021-01-15,IN,Chennai,o3,34,0.8,9.4,1.9,76.49
21261,220705,2021-02-15,IN,Chennai,o3,43,0.1,10.5,1.4,116.6
21262,220706,2021-03-15,IN,Chennai,o3,48,1.3,12.4,3.8,103.76
21263,220707,2021-04-19,IN,Chennai,o3,48,0.1,8.2,2.5,43.73
21264,220708,2021-04-30,IN,Chennai,o3,67,0.1,26.4,6.0,212.71
21265,220709,2021-05-01,IN,Chennai,o3,72,0.1,20.0,7.4,150.79
21266,220710,2021-05-29,IN,Chennai,o3,42,0.7,28.5,8.9,807.8
21267,220711,2021-05-30,IN,Chennai,o3,51,1.1,24.0,9.2,227.44
21268,220712,2021-03-24,IN,Chennai,o3,48,0.4,152.6,4.3,13280.1
21269,220713,2021-06-09,IN,Chennai,o3,62,0.1,20.2,6.8,257.17
21270,220714,2021-01-16,IN,Chennai,o3,30,0.9,12.4,1.7,106.43
21271,220715,2021-02-20,IN,Chennai,o3,48,1.5,24.9,8.9,441.96
21272,220716,2021-02-25,IN,Chennai,o3,36,0.7,23.4,1.5,241.91
21273,220717,2021-03-02,IN,Chennai,o3,48,0.8,77.5,4.1,2300.85
21274,220718,2021-03-13,IN,Chennai,o3,34,0.1,18.2,1.7,115.62
21275,220719,2021-03-18,IN,Chennai,o3,45,0.9,12.9,5.7,86.44
21276,220720,2021-01-29,IN,Chennai,o3,22,1.2,11.6,3.5,70.36
21277,220721,2021-02-08,IN,Chennai,o3,29,1.1,24.0,1.7,490.19
21278,220722,2021-01-05,IN,Chennai,o3,47,0.1,56.8,1.0,676.61
21279,220723,2021-02-16,IN,Chennai,o3,47,0.1,15.4,2.5,201.97
21280,220724,2021-03-11,IN,Chennai,o3,35,0.5,7.6,1.6,17.38
21281,220725,2021-03-25,IN,Chennai,o3,48,0.2,17.1,4.0,137.33
21282,220726,2021-05-23,IN,Chennai,o3,66,0.5,20.8,2.8,230.21
21283,220727,2021-06-13,IN,Chennai,o3,48,2.1,21.8,10.3,172.52
21284,220728,2021-01-03,IN,Chennai,o3,48,0.1,10.9,3.5,101.5
21285,220729,2021-01-22,IN,Chennai,o3,35,0.1,4.0,1.4,7.0
21286,220730,2021-02-09,IN,Chennai,o3,48,0.8,19.5,13.4,428.52
21287,220731,2021-02-19,IN,Chennai,o3,48,1.3,18.2,8.4,201.29
21288,220732,2021-01-08,IN,Chennai,o3,48,0.2,11.7,2.0,76.61
21289,220733,2021-04-27,IN,Chennai,o3,72,2.7,20.2,8.3,186.38
21290,220734,2021-05-22,IN,Chennai,o3,66,0.2,21.6,4.0,360.22
21291,220735,2021-04-17,IN,Chennai,o3,48,0.4,14.8,3.0,69.73
21292,220736,2021-06-05,IN,Chennai,o3,65,0.4,17.2,8.3,230.82
21293,220737,2021-06-15,IN,Chennai,o3,72,0.1,27.9,5.5,341.36
21294,220738,2021-02-03,IN,Chennai,o3,35,1.2,19.1,4.6,305.3
21295,220739,2021-04-24,IN,Chennai,o3,48,0.1,40.3,3.7,544.11
21296,220740,2021-05-31,IN,Chennai,o3,59,0.2,23.3,5.9,183.65
21297,220741,2021-01-18,IN,Chennai,o3,23,0.1,10.2,1.8,102.92
21298,220742,2021-02-17,IN,Chennai,o3,48,1.1,35.2,5.0,307.78
21299,220743,2021-02-22,IN,Chennai,o3,48,1.2,26.8,7.7,332.33
21300,220744,2021-04-14,IN,Chennai,o3,48,0.7,8.8,2.0,37.45
21301,220745,2021-01-02,IN,Chennai,o3,35,0.2,8.1,1.9,29.54
21302,220746,2021-01-07,IN,Chennai,o3,47,0.4,15.6,1.8,91.44
21303,220747,2021-05-18,IN,Chennai,o3,72,0.2,26.2,8.5,404.03
21304,220748,2021-05-21,IN,Chennai,o3,71,0.5,26.7,6.7,466.57
21305,220749,2021-03-28,IN,Chennai,o3,24,1.5,12.0,9.7,44.84
21306,220750,2021-04-01,IN,Chennai,o3,48,0.3,57.1,4.1,1025.18
21307,220751,2021-04-04,IN,Chennai,o3,48,0.2,12.0,3.8,86.19
21308,220752,2021-04-26,IN,Chennai,o3,58,0.1,21.1,3.8,244.55
21309,220753,2021-05-07,IN,Chennai,o3,70,0.1,90.5,6.0,5020.79
21310,220754,2021-01-19,IN,Chennai,o3,45,0.9,12.3,4.7,142.09
21311,220755,2021-01-30,IN,Chennai,o3,30,1.1,15.1,2.4,247.73
21312,220756,2021-02-27,IN,Chennai,o3,33,0.3,7.1,1.9,34.39
21313,220757,2021-05-28,IN,Chennai,o3,55,0.5,25.3,7.6,348.5
21314,220758,2021-04-09,IN,Chennai,o3,48,0.3,124.2,4.9,7043.9
21315,220759,2021-04-18,IN,Chennai,o3,39,0.3,5.5,2.3,13.45
21316,220760,2021-01-12,IN,Chennai,o3,33,0.3,12.5,2.0,101.75
21317,220761,2021-02-02,IN,Chennai,o3,48,0.1,17.5,7.5,269.33
21318,220762,2021-02-07,IN,Chennai,o3,45,0.1,12.7,4.3,191.79
21319,220763,2021-02-10,IN,Chennai,o3,43,0.5,16.0,8.6,304.07
21320,220764,2021-03-09,IN,Chennai,o3,36,1.0,40.2,2.0,713.05
21321,220765,2021-03-17,IN,Chennai,o3,36,0.6,6.5,1.4,14.72
21322,220766,2021-05-17,IN,Chennai,o3,72,0.3,14.8,4.4,188.75
21323,220767,2021-06-04,IN,Chennai,o3,60,0.6,22.0,4.3,309.97
21324,220768,2021-06-11,IN,Chennai,o3,58,0.1,12.0,3.0,208.91
21325,220769,2021-02-28,IN,Chennai,o3,48,0.4,159.6,3.5,11340.6
21326,220770,2021-04-20,IN,Chennai,o3,32,0.4,89.0,3.5,2654.46
21327,220771,2021-05-04,IN,Chennai,o3,71,0.1,14.4,5.7,117.41
21328,220772,2021-05-11,IN,Chennai,o3,64,0.1,14.2,1.6,129.7
21329,220773,2021-02-02,IN,Chennai,so2,72,2.1,23.7,5.1,331.64
21330,220774,2021-03-10,IN,Chennai,so2,62,0.1,18.0,4.5,404.15
21331,220775,2021-04-12,IN,Chennai,so2,72,1.7,20.9,6.1,417.95
21332,220776,2021-06-13,IN,Chennai,so2,25,0.4,5.3,2.6,7.73
21333,220777,2021-02-18,IN,Chennai,so2,72,0.5,65.0,2.2,3662.4
21334,220778,2021-02-26,IN,Chennai,so2,49,2.6,216.6,12.2,26577.2
21335,220779,2021-03-16,IN,Chennai,so2,71,1.7,20.1,6.9,300.51
21336,220780,2021-03-17,IN,Chennai,so2,70,0.1,18.4,4.4,491.04
21337,220781,2021-04-02,IN,Chennai,so2,60,2.1,21.0,6.9,214.89
21338,220782,2021-06-02,IN,Chennai,so2,56,0.3,59.5,9.7,3982.27
21339,220783,2021-01-04,IN,Chennai,so2,72,3.9,14.5,4.3,161.35
21340,220784,2021-02-24,IN,Chennai,so2,64,1.1,48.5,10.3,868.21
21341,220785,2021-03-13,IN,Chennai,so2,72,1.4,55.2,13.7,1474.08
21342,220786,2021-03-18,IN,Chennai,so2,52,0.1,45.3,13.7,1013.89
21343,220787,2021-05-29,IN,Chennai,so2,56,2.3,59.2,6.1,3635.89
21344,220788,2021-06-14,IN,Chennai,so2,38,0.1,4.9,2.5,18.6
21345,220789,2021-01-06,IN,Chennai,so2,72,3.3,14.4,4.3,151.24
21346,220790,2021-01-25,IN,Chennai,so2,72,2.4,16.3,4.3,211.17
21347,220791,2021-03-02,IN,Chennai,so2,72,0.5,14.7,4.5,243.22
21348,220792,2021-03-20,IN,Chennai,so2,48,0.1,17.7,14.9,412.79
21349,220793,2021-05-19,IN,Chennai,so2,72,1.4,5.7,3.0,9.06
21350,220794,2021-05-24,IN,Chennai,so2,63,0.1,35.0,6.0,823.36
21351,220795,2021-03-12,IN,Chennai,so2,68,0.1,16.3,4.5,338.59
21352,220796,2021-04-21,IN,Chennai,so2,72,0.5,20.4,3.0,653.3
21353,220797,2021-05-16,IN,Chennai,so2,72,1.5,3.9,2.6,3.42
21354,220798,2021-06-03,IN,Chennai,so2,55,0.1,35.1,3.5,876.53
21355,220799,2021-01-27,IN,Chennai,so2,72,2.1,14.4,4.8,186.38
21356,220800,2021-03-07,IN,Chennai,so2,70,0.1,18.3,4.5,405.95
21357,220801,2021-04-19,IN,Chennai,so2,72,1.4,20.5,3.2,676.14
21358,220802,2021-05-01,IN,Chennai,so2,72,2.2,24.1,4.4,858.96
21359,220803,2021-05-03,IN,Chennai,so2,72,2.2,22.7,3.7,740.26
21360,220804,2021-05-25,IN,Chennai,so2,60,2.3,30.0,4.5,815.95
21361,220805,2021-03-21,IN,Chennai,so2,48,0.6,22.5,14.4,311.81
21362,220806,2021-04-22,IN,Chennai,so2,72,0.1,20.0,3.9,634.41
21363,220807,2021-05-09,IN,Chennai,so2,72,0.7,27.2,3.7,1256.59
21364,220808,2021-05-26,IN,Chennai,so2,61,0.1,58.2,2.6,3090.2
21365,220809,2020-12-30,IN,Chennai,so2,72,3.7,12.3,4.2,122.97
21366,220810,2021-02-07,IN,Chennai,so2,72,2.1,25.1,4.4,594.19
21367,220811,2021-02-12,IN,Chennai,so2,72,0.6,9.1,2.2,45.73
21368,220812,2021-04-06,IN,Chennai,so2,63,0.1,16.7,3.1,414.75
21369,220813,2021-04-18,IN,Chennai,so2,63,1.5,20.2,3.5,465.53
21370,220814,2021-05-30,IN,Chennai,so2,61,1.3,57.2,4.8,3203.93
21371,220815,2021-01-03,IN,Chennai,so2,72,3.1,13.0,4.2,144.35
21372,220816,2021-02-17,IN,Chennai,so2,72,0.1,51.1,2.2,494.05
21373,220817,2021-03-31,IN,Chennai,so2,61,0.4,15.0,2.8,229.32
21374,220818,2021-04-14,IN,Chennai,so2,72,2.0,26.6,7.9,746.75
21375,220819,2021-05-11,IN,Chennai,so2,65,0.1,16.2,2.2,114.22
21376,220820,2021-05-23,IN,Chennai,so2,59,0.1,22.5,5.1,204.63
21377,220821,2021-05-10,IN,Chennai,so2,72,0.4,27.1,2.2,731.73
21378,220822,2021-05-27,IN,Chennai,so2,63,0.5,58.1,10.7,2942.06
21379,220823,2021-01-02,IN,Chennai,so2,72,3.1,13.9,4.6,154.29
21380,220824,2021-02-03,IN,Chennai,so2,72,2.0,23.5,3.9,349.79
21381,220825,2021-02-13,IN,Chennai,so2,72,0.9,11.8,2.2,22.84
21382,220826,2021-03-05,IN,Chennai,so2,72,1.9,41.5,5.8,574.52
21383,220827,2021-04-16,IN,Chennai,so2,72,1.9,21.0,6.4,520.41
21384,220828,2021-05-02,IN,Chennai,so2,72,2.2,23.3,4.1,743.66
21385,220829,2021-06-07,IN,Chennai,so2,68,0.1,59.9,7.8,1434.92
21386,220830,2021-01-28,IN,Chennai,so2,72,2.2,15.9,5.8,212.93
21387,220831,2021-03-08,IN,Chennai,so2,72,0.9,44.2,4.5,590.4
21388,220832,2021-04-26,IN,Chennai,so2,60,1.0,21.0,5.0,673.69
21389,220833,2021-05-21,IN,Chennai,so2,71,1.1,13.0,3.5,41.01
21390,220834,2021-06-06,IN,Chennai,so2,66,0.2,37.6,8.1,686.26
21391,220835,2021-01-31,IN,Chennai,so2,67,1.3,14.8,4.2,185.43
21392,220836,2021-02-01,IN,Chennai,so2,72,0.6,18.0,4.3,286.66
21393,220837,2021-02-08,IN,Chennai,so2,65,2.1,19.8,3.0,446.36
21394,220838,2021-02-20,IN,Chennai,so2,72,0.1,50.7,2.1,516.76
21395,220839,2021-04-01,IN,Chennai,so2,69,1.1,14.4,4.4,270.9
21396,220840,2021-05-28,IN,Chennai,so2,55,2.4,56.6,14.4,2961.7
21397,220841,2021-05-31,IN,Chennai,so2,56,2.3,60.6,13.9,3771.25
21398,220842,2021-06-04,IN,Chennai,so2,51,0.1,10.0,4.2,113.62
21399,220843,2021-03-15,IN,Chennai,so2,72,3.4,61.3,13.8,1587.94
21400,220844,2021-03-28,IN,Chennai,so2,41,0.1,14.2,0.7,58.22
21401,220845,2021-03-30,IN,Chennai,so2,48,0.5,3.6,2.1,9.43
21402,220846,2021-05-07,IN,Chennai,so2,72,1.4,26.1,3.4,1175.36
21403,220847,2021-05-12,IN,Chennai,so2,62,0.1,17.0,2.9,303.13
21404,220848,2021-05-18,IN,Chennai,so2,72,2.1,3.9,2.6,2.4
21405,220849,2021-06-16,IN,Chennai,so2,15,3.0,4.8,3.5,2.51
21406,220850,2021-01-17,IN,Chennai,so2,64,2.5,13.5,4.2,152.39
21407,220851,2021-02-27,IN,Chennai,so2,43,2.0,16.4,12.6,189.59
21408,220852,2021-03-06,IN,Chennai,so2,64,0.5,19.4,4.5,328.1
21409,220853,2021-05-15,IN,Chennai,so2,72,0.5,3.9,2.3,7.3
21410,220854,2021-01-13,IN,Chennai,so2,72,3.0,25.2,4.3,270.76
21411,220855,2021-03-27,IN,Chennai,so2,46,0.2,17.6,11.8,498.84
21412,220856,2021-04-29,IN,Chennai,so2,72,2.2,22.5,4.9,592.35
21413,220857,2021-05-05,IN,Chennai,so2,72,2.2,24.4,3.8,884.79
21414,220858,2021-06-10,IN,Chennai,so2,64,0.1,29.1,8.2,478.24
21415,220859,2021-01-08,IN,Chennai,so2,72,0.9,16.7,4.1,197.9
21416,220860,2021-02-15,IN,Chennai,so2,72,1.4,6.0,3.3,11.78
21417,220861,2021-03-26,IN,Chennai,so2,24,5.6,16.7,12.6,92.58
21418,220862,2021-04-30,IN,Chennai,so2,72,2.3,24.2,5.3,813.25
21419,220863,2021-06-11,IN,Chennai,so2,66,0.1,25.8,8.3,403.11
21420,220864,2021-01-19,IN,Chennai,so2,69,2.6,16.7,4.2,249.99
21421,220865,2021-01-20,IN,Chennai,so2,72,2.6,17.7,4.2,281.95
21422,220866,2021-01-23,IN,Chennai,so2,69,1.8,15.3,4.2,210.96
21423,220867,2021-04-08,IN,Chennai,so2,62,0.1,23.7,2.5,587.33
21424,220868,2021-05-14,IN,Chennai,so2,63,0.1,4.3,2.8,17.94
21425,220869,2021-06-08,IN,Chennai,so2,57,2.5,52.3,8.9,1782.49
21426,220870,2020-12-28,IN,Chennai,so2,70,2.8,14.5,4.6,134.35
21427,220871,2020-12-31,IN,Chennai,so2,70,3.5,13.2,4.2,150.2
21428,220872,2021-01-07,IN,Chennai,so2,71,2.6,14.6,4.4,194.89
21429,220873,2021-03-01,IN,Chennai,so2,56,0.1,16.5,4.5,368.79
21430,220874,2021-03-23,IN,Chennai,so2,38,0.4,29.6,13.6,319.52
21431,220875,2021-03-11,IN,Chennai,so2,62,0.1,14.9,4.5,332.66
21432,220876,2021-04-10,IN,Chennai,so2,72,2.0,19.7,4.3,481.94
21433,220877,2021-04-15,IN,Chennai,so2,72,1.8,27.2,6.2,742.27
21434,220878,2021-02-11,IN,Chennai,so2,58,1.1,19.4,6.9,362.21
21435,220879,2021-04-05,IN,Chennai,so2,69,0.1,16.1,9.3,288.77
21436,220880,2021-06-15,IN,Chennai,so2,60,0.1,5.6,3.4,16.24
21437,220881,2021-01-16,IN,Chennai,so2,72,2.6,12.0,4.2,125.93
21438,220882,2021-02-14,IN,Chennai,so2,72,1.2,20.7,3.2,137.87
21439,220883,2021-03-25,IN,Chennai,so2,28,0.1,16.6,13.0,238.31
21440,220884,2021-04-13,IN,Chennai,so2,72,1.7,24.3,5.8,598.68
21441,220885,2021-04-27,IN,Chennai,so2,72,1.0,20.0,3.9,554.1
21442,220886,2021-05-13,IN,Chennai,so2,54,0.1,5.4,2.6,28.54
21443,220887,2020-12-29,IN,Chennai,so2,64,2.1,12.7,4.9,129.73
21444,220888,2021-01-18,IN,Chennai,so2,62,2.6,14.3,4.2,220.98
21445,220889,2021-01-22,IN,Chennai,so2,72,2.0,15.1,4.2,222.24
21446,220890,2021-04-07,IN,Chennai,so2,71,0.1,15.9,2.3,397.91
21447,220891,2021-04-28,IN,Chennai,so2,72,2.3,20.7,4.9,440.59
21448,220892,2021-06-09,IN,Chennai,so2,55,2.4,55.3,8.5,575.1
21449,220893,2021-01-12,IN,Chennai,so2,72,3.0,13.2,3.9,144.15
21450,220894,2021-02-16,IN,Chennai,so2,72,1.5,43.5,3.8,459.03
21451,220895,2021-02-23,IN,Chennai,so2,72,0.1,46.3,6.1,723.1
21452,220896,2021-06-12,IN,Chennai,so2,49,0.3,44.5,2.6,760.58
21453,220897,2021-02-05,IN,Chennai,so2,72,2.1,21.4,3.5,426.34
21454,220898,2021-02-21,IN,Chennai,so2,72,0.2,57.9,2.2,3197.76
21455,220899,2021-04-04,IN,Chennai,so2,72,0.5,22.1,9.3,328.11
21456,220900,2021-05-04,IN,Chennai,so2,72,2.2,23.9,4.0,873.14
21457,220901,2021-05-08,IN,Chennai,so2,72,2.2,26.7,3.9,1113.03
21458,220902,2021-02-06,IN,Chennai,so2,72,2.1,20.9,3.7,346.79
21459,220903,2021-02-28,IN,Chennai,so2,48,0.1,15.8,6.4,322.67
21460,220904,2021-03-03,IN,Chennai,so2,67,1.7,17.5,5.0,274.52
21461,220905,2021-04-11,IN,Chennai,so2,72,2.7,23.5,5.6,466.48
21462,220906,2021-05-17,IN,Chennai,so2,71,0.6,4.4,3.0,6.02
21463,220907,2021-06-01,IN,Chennai,so2,62,0.5,62.2,5.4,4072.37
21464,220908,2021-01-30,IN,Chennai,so2,70,2.0,14.0,4.3,195.14
21465,220909,2021-02-10,IN,Chennai,so2,70,2.1,22.8,3.7,522.71
21466,220910,2021-03-19,IN,Chennai,so2,47,0.5,54.4,14.5,1402.32
21467,220911,2021-04-17,IN,Chennai,so2,72,1.9,21.3,4.2,490.55
21468,220912,2021-04-23,IN,Chennai,so2,70,0.1,19.3,3.4,589.45
21469,220913,2021-05-22,IN,Chennai,so2,60,0.1,12.7,3.7,70.61
21470,220914,2021-04-20,IN,Chennai,so2,57,1.0,21.8,2.6,450.81
21471,220915,2021-05-06,IN,Chennai,so2,72,2.0,27.7,3.5,1072.9
21472,220916,2021-01-15,IN,Chennai,so2,72,2.4,12.9,4.2,148.65
21473,220917,2021-01-26,IN,Chennai,so2,72,1.5,20.3,4.3,241.96
21474,220918,2021-02-04,IN,Chennai,so2,72,1.6,16.8,3.7,304.55
21475,220919,2021-02-09,IN,Chennai,so2,72,2.1,19.0,5.7,347.86
21476,220920,2021-03-14,IN,Chennai,so2,72,2.2,17.3,4.6,289.97
21477,220921,2021-03-29,IN,Chennai,so2,35,0.2,4.2,0.9,13.85
21478,220922,2021-06-05,IN,Chennai,so2,63,0.1,18.9,3.1,188.93
21479,220923,2021-01-11,IN,Chennai,so2,72,2.5,11.2,3.9,94.78
21480,220924,2021-01-29,IN,Chennai,so2,61,2.0,19.0,7.2,232.28
21481,220925,2021-02-19,IN,Chennai,so2,72,0.1,49.2,2.1,944.45
21482,220926,2021-02-22,IN,Chennai,so2,72,0.4,50.5,2.2,766.56
21483,220927,2021-03-22,IN,Chennai,so2,34,0.2,16.3,14.9,367.98
21484,220928,2021-01-01,IN,Chennai,so2,72,1.4,13.6,4.3,166.38
21485,220929,2021-01-10,IN,Chennai,so2,72,3.3,13.0,4.2,131.23
21486,220930,2021-04-09,IN,Chennai,so2,59,0.1,20.4,3.6,546.84
21487,220931,2021-05-20,IN,Chennai,so2,57,2.2,6.7,3.2,9.37
21488,220932,2021-01-24,IN,Chennai,so2,55,1.9,18.1,4.3,201.51
21489,220933,2021-03-04,IN,Chennai,so2,57,0.2,17.7,4.4,305.45
21490,220934,2021-03-09,IN,Chennai,so2,69,1.1,18.3,9.0,363.21
21491,220935,2021-04-25,IN,Chennai,so2,63,1.1,20.6,3.2,719.51
21492,220936,2021-01-05,IN,Chennai,so2,69,2.3,13.7,4.3,165.95
21493,220937,2021-01-14,IN,Chennai,so2,70,2.1,11.6,4.2,116.46
21494,220938,2021-01-09,IN,Chennai,so2,72,2.7,12.9,4.2,123.2
21495,220939,2021-01-21,IN,Chennai,so2,72,2.3,15.7,4.2,239.45
21496,220940,2021-02-25,IN,Chennai,so2,58,0.4,82.9,10.1,2811.54
21497,220941,2021-03-24,IN,Chennai,so2,51,0.1,51.7,12.1,666.32
21498,220942,2021-04-03,IN,Chennai,so2,72,1.2,14.9,5.1,236.44
21499,220943,2021-04-24,IN,Chennai,so2,72,0.5,20.8,3.2,680.06
21500,220944,2021-05-31,IN,Chennai,pm10,71,12.0,69.0,46.0,2998.0
21501,220945,2021-04-05,IN,Chennai,pm10,48,43.0,102.0,58.0,2001.12
21502,220946,2021-04-18,IN,Chennai,pm10,36,15.0,357.0,30.0,35795.8
21503,220947,2021-04-20,IN,Chennai,pm10,31,20.0,114.0,49.0,4147.98
21504,220948,2021-04-26,IN,Chennai,pm10,49,21.0,69.0,56.0,577.61
21505,220949,2021-05-05,IN,Chennai,pm10,52,10.0,51.0,25.0,1119.5
21506,220950,2021-05-11,IN,Chennai,pm10,60,8.0,61.0,25.0,2281.73
21507,220951,2021-05-30,IN,Chennai,pm10,63,13.0,72.0,51.0,1700.17
21508,220952,2021-06-07,IN,Chennai,pm10,72,20.0,66.0,47.0,1795.09
21509,220953,2021-04-04,IN,Chennai,pm10,48,35.0,89.0,60.0,1441.68
21510,220954,2021-04-09,IN,Chennai,pm10,48,29.0,77.0,61.0,652.34
21511,220955,2021-04-13,IN,Chennai,pm10,44,22.0,302.0,43.0,19804.8
21512,220956,2021-04-16,IN,Chennai,pm10,24,17.0,60.0,34.0,1227.83
21513,220957,2021-03-23,IN,Chennai,pm10,45,1.0,419.0,82.0,40697.9
21514,220958,2021-03-31,IN,Chennai,pm10,38,27.0,92.0,61.0,3033.34
21515,220959,2021-05-08,IN,Chennai,pm10,52,8.0,62.0,25.0,1875.79
21516,220960,2021-05-22,IN,Chennai,pm10,65,12.0,68.0,44.0,2755.93
21517,220961,2021-06-03,IN,Chennai,pm10,72,21.0,67.0,41.0,1637.17
21518,220962,2021-06-16,IN,Chennai,pm10,15,29.0,66.0,46.0,1481.14
21519,220963,2021-03-26,IN,Chennai,pm10,48,29.0,103.0,76.0,2141.06
21520,220964,2021-04-23,IN,Chennai,pm10,48,24.0,60.0,47.0,1323.19
21521,220965,2021-04-28,IN,Chennai,pm10,52,30.0,79.0,53.0,1274.85
21522,220966,2021-05-07,IN,Chennai,pm10,52,2.0,123.0,19.0,3531.93
21523,220967,2021-05-10,IN,Chennai,pm10,52,7.0,51.0,19.0,1144.27
21524,220968,2021-05-23,IN,Chennai,pm10,66,12.0,69.0,50.0,1414.93
21525,220969,2021-05-24,IN,Chennai,pm10,72,23.0,77.0,49.0,1855.35
21526,220970,2021-03-22,IN,Chennai,pm10,48,2.0,275.0,67.0,15288.4
21527,220971,2021-04-03,IN,Chennai,pm10,48,47.0,247.0,63.0,8413.36
