,Date_x,City,Specie,median_x,md,month_name_x,Unnamed: 0_x,Date_y,median_y,month_name_y,Unnamed: 0_y,Date,Country,count,min,max,median,variance,month_name
1243,2019-03-18,Bengaluru,no2,10.9,0318,March,203232,2020-03-18,8.2,March,237173,2021-03-18,IN,240,1.4,47.3,13.2,789.58,March
1244,2019-03-19,Bengaluru,no2,9.6,0319,March,203253,2020-03-19,8.9,March,237152,2021-03-19,IN,235,5.5,53.6,14.8,856.09,March
1245,2019-03-20,Bengaluru,no2,9.4,0320,March,203247,2020-03-20,8.3,March,237153,2021-03-20,IN,227,4.8,49.5,11.7,813.04,March
1246,2019-03-21,Bengaluru,no2,9.5,0321,March,203215,2020-03-21,9.7,March,237091,2021-03-21,IN,198,5.5,60.1,13.7,691.02,March
1247,2019-03-22,Bengaluru,no2,9.5,0322,March,203216,2020-03-22,5.4,March,237174,2021-03-22,IN,206,2.1,46.4,12.8,771.01,March
1248,2019-03-23,Bengaluru,no2,12.1,0323,March,203206,2020-03-23,6.5,March,237203,2021-03-23,IN,236,5.5,26.2,11.5,205.76,March
1249,2019-03-24,Bengaluru,no2,9.5,0324,March,203212,2020-03-24,6.3,March,237103,2021-03-24,IN,240,3.2,38.0,11.0,354.98,March
1250,2019-03-25,Bengaluru,no2,10.9,0325,March,203207,2020-03-25,3.5,March,237161,2021-03-25,IN,248,1.6,42.5,10.9,354.65,March
1251,2019-03-26,Bengaluru,no2,14.2,0326,March,203197,2020-03-26,3.0,March,237164,2021-03-26,IN,221,3.7,48.1,12.1,546.57,March
1252,2019-03-27,Bengaluru,no2,12.9,0327,March,203222,2020-03-27,3.5,March,237046,2021-03-27,IN,239,1.7,46.7,11.2,467.63,March
1253,2019-03-28,Bengaluru,no2,17.6,0328,March,203188,2020-03-28,4.0,March,237092,2021-03-28,IN,253,2.2,39.3,10.4,391.48,March
1254,2019-03-29,Bengaluru,no2,14.2,0329,March,203244,2020-03-29,5.2,March,237051,2021-03-29,IN,263,3.1,110.7,10.9,1454.94,March
1255,2019-03-30,Bengaluru,no2,11.7,0330,March,203198,2020-03-30,3.7,March,237122,2021-03-30,IN,250,4.3,106.0,10.4,3111.86,March
1256,2019-03-30,Bengaluru,no2,11.7,0330,March,21983,2020-03-30,3.7,March,237122,2021-03-30,IN,250,4.3,106.0,10.4,3111.86,March
1257,2019-03-31,Bengaluru,no2,11.4,0331,March,203223,2020-03-31,3.5,March,237140,2021-03-31,IN,228,3.0,101.9,14.3,3598.01,March
1258,2019-03-31,Bengaluru,no2,11.4,0331,March,21977,2020-03-31,3.5,March,237140,2021-03-31,IN,228,3.0,101.9,14.3,3598.01,March
1259,2019-04-01,Bengaluru,no2,11.4,0401,April,203189,2020-04-01,3.8,April,237175,2021-04-01,IN,233,3.8,113.0,10.4,3212.2,April
1260,2019-04-01,Bengaluru,no2,11.4,0401,April,22014,2020-04-01,3.8,April,237175,2021-04-01,IN,233,3.8,113.0,10.4,3212.2,April
1261,2019-04-02,Bengaluru,no2,14.7,0402,April,203217,2020-04-02,3.4,April,237195,2021-04-02,IN,248,3.5,102.4,9.7,2818.66,April
1262,2019-04-02,Bengaluru,no2,14.7,0402,April,22048,2020-04-02,3.4,April,237195,2021-04-02,IN,248,3.5,102.4,9.7,2818.66,April
1263,2019-04-03,Bengaluru,no2,14.5,0403,April,203259,2020-04-03,3.5,April,237067,2021-04-03,IN,221,1.5,106.3,10.1,2256.99,April
1264,2019-04-03,Bengaluru,no2,14.5,0403,April,22049,2020-04-03,3.5,April,237067,2021-04-03,IN,221,1.5,106.3,10.1,2256.99,April
1265,2019-04-04,Bengaluru,no2,11.6,0404,April,203254,2020-04-04,3.5,April,237118,2021-04-04,IN,192,4.0,102.0,9.8,2492.85,April
1266,2019-04-04,Bengaluru,no2,11.6,0404,April,21991,2020-04-04,3.5,April,237118,2021-04-04,IN,192,4.0,102.0,9.8,2492.85,April
1267,2019-04-05,Bengaluru,no2,12.8,0405,April,203260,2020-04-05,3.5,April,237125,2021-04-05,IN,199,4.0,40.4,11.4,632.39,April
1268,2019-04-05,Bengaluru,no2,12.8,0405,April,22040,2020-04-05,3.5,April,237125,2021-04-05,IN,199,4.0,40.4,11.4,632.39,April
1269,2019-04-06,Bengaluru,no2,12.2,0406,April,21984,2020-04-06,4.0,April,237109,2021-04-06,IN,219,5.4,31.1,10.4,148.79,April
1270,2019-04-07,Bengaluru,no2,11.6,0407,April,22007,2020-04-07,5.1,April,237110,2021-04-07,IN,229,5.1,101.5,12.0,1023.14,April
1271,2019-04-08,Bengaluru,no2,11.8,0408,April,21966,2020-04-08,5.8,April,237144,2021-04-08,IN,241,2.9,47.5,11.1,688.17,April
1272,2019-04-09,Bengaluru,no2,12.9,0409,April,22029,2020-04-09,5.0,April,237111,2021-04-09,IN,242,4.5,120.9,11.8,1167.69,April
1273,2019-04-10,Bengaluru,no2,14.8,0410,April,21971,2020-04-10,4.4,April,237165,2021-04-10,IN,236,4.4,36.8,12.1,260.48,April
1274,2019-04-11,Bengaluru,no2,12.9,0411,April,21960,2020-04-11,4.5,April,237176,2021-04-11,IN,236,3.7,25.3,9.6,145.31,April
1275,2019-04-12,Bengaluru,no2,12.8,0412,April,21956,2020-04-12,6.1,April,237177,2021-04-12,IN,246,3.3,122.3,9.1,1533.99,April
1276,2019-04-13,Bengaluru,no2,12.4,0413,April,22021,2020-04-13,7.0,April,237085,2021-04-13,IN,214,1.6,108.1,7.9,1930.29,April
1277,2019-04-15,Bengaluru,no2,12.1,0415,April,21992,2020-04-15,6.3,April,237181,2021-04-15,IN,231,2.7,37.0,11.6,324.54,April
1278,2019-04-16,Bengaluru,no2,11.0,0416,April,22015,2020-04-16,5.4,April,237126,2021-04-16,IN,246,4.8,40.2,14.3,650.2,April
1279,2019-04-17,Bengaluru,no2,10.5,0417,April,21993,2020-04-17,5.6,April,237063,2021-04-17,IN,236,3.4,45.0,14.1,753.54,April
1280,2019-04-18,Bengaluru,no2,12.3,0418,April,21986,2020-04-18,5.6,April,237057,2021-04-18,IN,228,4.2,30.4,10.9,490.74,April
1281,2019-04-19,Bengaluru,no2,9.9,0419,April,22008,2020-04-19,4.5,April,237119,2021-04-19,IN,241,3.3,102.7,12.7,1495.72,April
1282,2019-04-20,Bengaluru,no2,10.9,0420,April,21987,2020-04-20,4.4,April,237112,2021-04-20,IN,207,3.6,55.2,11.2,895.28,April
1283,2019-04-21,Bengaluru,no2,10.2,0421,April,22043,2020-04-21,5.2,April,237159,2021-04-21,IN,193,4.6,56.3,11.5,642.86,April
1284,2019-04-22,Bengaluru,no2,10.5,0422,April,21972,2020-04-22,4.8,April,237082,2021-04-22,IN,177,4.6,37.7,11.0,438.1,April
1285,2019-04-23,Bengaluru,no2,10.3,0423,April,21961,2020-04-23,5.1,April,237058,2021-04-23,IN,180,3.8,38.9,9.1,267.13,April
1286,2019-04-24,Bengaluru,no2,12.7,0424,April,22000,2020-04-24,6.4,April,237145,2021-04-24,IN,178,4.0,15.6,7.8,82.45,April
1287,2019-04-25,Bengaluru,no2,13.9,0425,April,21957,2020-04-25,6.2,April,237059,2021-04-25,IN,155,3.6,20.3,7.7,102.33,April
1288,2019-04-26,Bengaluru,no2,13.5,0426,April,21967,2020-04-26,6.2,April,237204,2021-04-26,IN,195,2.1,43.3,10.8,999.22,April
1289,2019-04-27,Bengaluru,no2,11.0,0427,April,22016,2020-04-27,6.1,April,237086,2021-04-27,IN,213,2.1,43.7,10.6,929.62,April
1290,2019-04-28,Bengaluru,no2,11.3,0428,April,22034,2020-04-28,5.1,April,237141,2021-04-28,IN,201,2.1,30.9,9.1,413.68,April
1291,2019-04-29,Bengaluru,no2,11.1,0429,April,21962,2020-04-29,5.9,April,237047,2021-04-29,IN,214,2.1,30.8,7.6,385.85,April
1292,2019-04-30,Bengaluru,no2,9.7,0430,April,22035,2020-04-30,6.5,April,237117,2021-04-30,IN,238,2.1,30.8,9.0,630.11,April
1293,2019-05-01,Bengaluru,no2,8.3,0501,May,22009,2020-05-01,6.3,May,237154,2021-05-01,IN,238,2.1,30.8,8.5,592.19,May
1294,2019-05-02,Bengaluru,no2,7.9,0502,May,21995,2020-05-02,6.2,May,237120,2021-05-02,IN,210,2.1,30.9,6.5,342.93,May
1295,2019-05-03,Bengaluru,no2,8.3,0503,May,22044,2020-05-03,6.5,May,237168,2021-05-03,IN,201,2.4,13.6,8.0,89.52,May
1296,2019-05-04,Bengaluru,no2,8.3,0504,May,21988,2020-05-04,6.9,May,237207,2021-05-04,IN,204,2.4,15.3,8.3,110.72,May
1297,2019-05-05,Bengaluru,no2,8.6,0505,May,22030,2020-05-05,6.8,May,237157,2021-05-05,IN,201,2.4,13.8,8.4,90.23,May
1298,2019-05-06,Bengaluru,no2,8.5,0506,May,22031,2020-05-06,6.6,May,237068,2021-05-06,IN,211,2.1,13.5,7.7,96.89,May
1299,2019-05-07,Bengaluru,no2,8.4,0507,May,21985,2020-05-07,7.0,May,237162,2021-05-07,IN,236,2.4,30.3,8.5,408.28,May
1300,2019-05-08,Bengaluru,no2,7.2,0508,May,22036,2020-05-08,6.7,May,237146,2021-05-08,IN,227,1.1,30.3,9.4,758.21,May
1301,2019-05-09,Bengaluru,no2,10.4,0509,May,22024,2020-05-09,6.7,May,237093,2021-05-09,IN,226,2.0,30.4,8.8,801.03,May
1302,2019-05-10,Bengaluru,no2,9.7,0510,May,22022,2020-05-10,6.0,May,237192,2021-05-10,IN,249,2.4,30.4,9.3,618.3,May
1303,2019-05-11,Bengaluru,no2,9.8,0511,May,21989,2020-05-11,6.8,May,237182,2021-05-11,IN,225,2.6,26.6,9.5,490.16,May
1304,2019-05-12,Bengaluru,no2,7.9,0512,May,22045,2020-05-12,5.5,May,237183,2021-05-12,IN,214,1.3,22.2,7.2,295.08,May
1305,2019-05-13,Bengaluru,no2,8.9,0513,May,22010,2020-05-13,5.7,May,237114,2021-05-13,IN,226,0.7,21.9,7.6,275.61,May
1306,2019-05-14,Bengaluru,no2,7.8,0514,May,22001,2020-05-14,6.5,May,237075,2021-05-14,IN,206,1.7,22.0,6.6,318.78,May
1307,2019-05-15,Bengaluru,no2,8.4,0515,May,21996,2020-05-15,6.4,May,237184,2021-05-15,IN,212,1.5,22.0,5.8,340.63,May
1308,2019-05-16,Bengaluru,no2,10.5,0516,May,21990,2020-05-16,7.2,May,237147,2021-05-16,IN,192,1.4,22.0,6.1,381.02,May
1309,2019-05-17,Bengaluru,no2,10.5,0517,May,22041,2020-05-17,5.3,May,237094,2021-05-17,IN,200,1.8,22.1,6.3,344.71,May
1310,2019-05-18,Bengaluru,no2,11.0,0518,May,22042,2020-05-18,5.4,May,237078,2021-05-18,IN,215,2.1,22.5,6.2,325.22,May
1311,2019-05-19,Bengaluru,no2,8.8,0519,May,21958,2020-05-19,6.3,May,237148,2021-05-19,IN,205,2.2,22.1,5.9,336.74,May
1312,2019-05-20,Bengaluru,no2,9.0,0520,May,21973,2020-05-20,6.0,May,237064,2021-05-20,IN,190,1.7,22.4,6.4,353.82,May
1313,2019-05-21,Bengaluru,no2,9.2,0521,May,21978,2020-05-21,6.5,May,237079,2021-05-21,IN,199,0.3,21.8,8.3,320.69,May
1314,2019-05-22,Bengaluru,no2,8.9,0522,May,22037,2020-05-22,7.0,May,237087,2021-05-22,IN,192,2.1,22.0,9.4,341.74,May
1315,2019-05-23,Bengaluru,no2,12.6,0523,May,22002,2020-05-23,6.8,May,237196,2021-05-23,IN,188,2.0,21.8,6.3,325.38,May
1316,2019-05-24,Bengaluru,no2,9.8,0524,May,21979,2020-05-24,5.2,May,237076,2021-05-24,IN,196,2.2,15.0,7.7,124.02,May
1317,2019-05-25,Bengaluru,no2,8.5,0525,May,21998,2020-05-25,6.4,May,237197,2021-05-25,IN,211,2.3,15.5,9.1,161.82,May
1318,2019-05-26,Bengaluru,no2,8.7,0526,May,21997,2020-05-26,6.0,May,237080,2021-05-26,IN,240,0.9,15.6,9.4,163.63,May
1319,2019-05-27,Bengaluru,no2,11.5,0527,May,21954,2020-05-27,7.1,May,237115,2021-05-27,IN,260,2.2,15.3,9.2,140.01,May
1320,2019-05-28,Bengaluru,no2,9.0,0528,May,22023,2020-05-28,5.8,May,237158,2021-05-28,IN,239,2.2,15.0,8.5,142.8,May
1321,2019-05-29,Bengaluru,no2,8.4,0529,May,21969,2020-05-29,6.0,May,237185,2021-05-29,IN,236,2.2,15.4,6.8,154.88,May
1322,2019-05-30,Bengaluru,no2,8.2,0530,May,22046,2020-05-30,6.4,May,237104,2021-05-30,IN,249,1.9,15.7,6.0,181.79,May
1323,2019-05-31,Bengaluru,no2,8.3,0531,May,22032,2020-05-31,4.8,May,237038,2021-05-31,IN,243,1.5,14.8,6.3,169.79,May
1324,2019-06-01,Bengaluru,no2,8.9,0601,June,21968,2020-06-01,4.5,June,237060,2021-06-01,IN,247,2.1,15.5,6.7,161.64,June
1325,2019-06-02,Bengaluru,no2,7.6,0602,June,22047,2020-06-02,4.5,June,237188,2021-06-02,IN,253,2.2,16.3,9.2,152.43,June
1326,2019-06-03,Bengaluru,no2,8.7,0603,June,21999,2020-06-03,4.6,June,237088,2021-06-03,IN,241,1.6,19.4,9.8,154.52,June
1327,2019-06-04,Bengaluru,no2,9.2,0604,June,22017,2020-06-04,4.7,June,237069,2021-06-04,IN,225,0.7,19.6,7.6,119.01,June
1328,2019-06-05,Bengaluru,no2,9.6,0605,June,22011,2020-06-05,4.9,June,237039,2021-06-05,IN,227,0.1,16.2,6.1,145.76,June
1329,2019-06-06,Bengaluru,no2,10.5,0606,June,22012,2020-06-06,5.5,June,237081,2021-06-06,IN,263,2.0,16.5,6.6,172.95,June
1330,2019-06-07,Bengaluru,no2,11.2,0607,June,21974,2020-06-07,4.8,June,237116,2021-06-07,IN,236,2.3,15.6,7.1,131.03,June
1331,2019-06-08,Bengaluru,no2,8.7,0608,June,22025,2020-06-08,5.1,June,237095,2021-06-08,IN,251,2.1,36.8,7.2,297.77,June
1332,2019-06-09,Bengaluru,no2,5.9,0609,June,22051,2020-06-09,5.9,June,237121,2021-06-09,IN,254,2.1,18.8,7.1,184.47,June
1333,2019-06-10,Bengaluru,no2,5.4,0610,June,21970,2020-06-10,5.9,June,237135,2021-06-10,IN,244,2.3,22.3,7.2,197.95,June
1334,2019-06-11,Bengaluru,no2,5.8,0611,June,22003,2020-06-11,5.6,June,237136,2021-06-11,IN,262,1.9,108.8,7.2,1551.63,June
1335,2019-06-12,Bengaluru,no2,6.4,0612,June,22038,2020-06-12,5.2,June,237040,2021-06-12,IN,241,2.2,109.0,6.5,1004.22,June
1336,2019-06-13,Bengaluru,no2,6.6,0613,June,21963,2020-06-13,5.6,June,237155,2021-06-13,IN,222,1.9,16.8,6.4,205.26,June
1337,2019-06-14,Bengaluru,no2,7.4,0614,June,22026,2020-06-14,4.8,June,237187,2021-06-14,IN,228,1.7,165.6,7.9,3399.73,June
1338,2019-06-15,Bengaluru,no2,7.6,0615,June,21959,2020-06-15,5.0,June,237052,2021-06-15,IN,214,1.2,20.6,8.9,219.23,June
1339,2019-06-16,Bengaluru,no2,7.7,0616,June,21980,2020-06-16,5.2,June,237198,2021-06-16,IN,44,1.8,15.7,6.8,242.06,June
1340,2019-12-28,Bengaluru,no2,10.4,1228,December,131152,2020-12-28,12.3,December,237132,2020-12-28,IN,228,2.1,59.8,12.3,1275.42,December
1341,2019-12-29,Bengaluru,no2,10.7,1229,December,131185,2020-12-29,12.4,December,237089,2020-12-29,IN,206,4.8,43.6,12.4,462.44,December
1342,2019-12-30,Bengaluru,no2,10.8,1230,December,203233,2019-12-30,10.8,December,237163,2020-12-30,IN,226,1.9,35.3,10.4,428.77,December
1343,2019-12-30,Bengaluru,no2,10.8,1230,December,131125,2020-12-30,10.4,December,237163,2020-12-30,IN,226,1.9,35.3,10.4,428.77,December
1344,2018-12-31,Chennai,no2,5.2,1231,December,194521,2019-12-31,7.0,December,219949,2020-12-31,IN,70,2.1,5.4,3.6,11.36,December
1345,2018-12-31,Chennai,no2,5.2,1231,December,121398,2020-12-31,3.6,December,219949,2020-12-31,IN,70,2.1,5.4,3.6,11.36,December
1346,2019-12-31,Chennai,no2,7.0,1231,December,194521,2019-12-31,7.0,December,219949,2020-12-31,IN,70,2.1,5.4,3.6,11.36,December
1347,2019-12-31,Chennai,no2,7.0,1231,December,121398,2020-12-31,3.6,December,219949,2020-12-31,IN,70,2.1,5.4,3.6,11.36,December
1348,2019-01-01,Chennai,no2,5.7,0101,January,194527,2020-01-01,3.9,January,219921,2021-01-01,IN,72,0.7,7.9,4.2,16.34,January
1349,2019-01-01,Chennai,no2,5.7,0101,January,121386,2021-01-01,4.2,January,219921,2021-01-01,IN,72,0.7,7.9,4.2,16.34,January
1350,2020-01-01,Chennai,no2,3.9,0101,January,194527,2020-01-01,3.9,January,219921,2021-01-01,IN,72,0.7,7.9,4.2,16.34,January
1351,2020-01-01,Chennai,no2,3.9,0101,January,121386,2021-01-01,4.2,January,219921,2021-01-01,IN,72,0.7,7.9,4.2,16.34,January
1352,2019-01-02,Chennai,no2,6.1,0102,January,194533,2020-01-02,5.1,January,219869,2021-01-02,IN,72,0.1,11.9,5.2,58.52,January
1353,2019-01-02,Chennai,no2,6.1,0102,January,121367,2021-01-02,5.2,January,219869,2021-01-02,IN,72,0.1,11.9,5.2,58.52,January
1354,2020-01-02,Chennai,no2,5.1,0102,January,194533,2020-01-02,5.1,January,219869,2021-01-02,IN,72,0.1,11.9,5.2,58.52,January
1355,2020-01-02,Chennai,no2,5.1,0102,January,121367,2021-01-02,5.2,January,219869,2021-01-02,IN,72,0.1,11.9,5.2,58.52,January
1356,2019-01-03,Chennai,no2,6.3,0103,January,194456,2020-01-03,2.6,January,220003,2021-01-03,IN,72,1.3,7.9,3.7,26.29,January
1357,2019-01-03,Chennai,no2,6.3,0103,January,121460,2021-01-03,3.7,January,220003,2021-01-03,IN,72,1.3,7.9,3.7,26.29,January
1358,2020-01-03,Chennai,no2,2.6,0103,January,194456,2020-01-03,2.6,January,220003,2021-01-03,IN,72,1.3,7.9,3.7,26.29,January
1359,2020-01-03,Chennai,no2,2.6,0103,January,121460,2021-01-03,3.7,January,220003,2021-01-03,IN,72,1.3,7.9,3.7,26.29,January
1360,2019-01-04,Chennai,no2,5.9,0104,January,194495,2020-01-04,3.1,January,219918,2021-01-04,IN,72,1.7,9.3,4.7,35.28,January
1361,2020-01-04,Chennai,no2,3.1,0104,January,194495,2020-01-04,3.1,January,219918,2021-01-04,IN,72,1.7,9.3,4.7,35.28,January
1362,2019-01-05,Chennai,no2,5.7,0105,January,194479,2020-01-05,2.8,January,219944,2021-01-05,IN,69,1.4,20.0,5.2,169.13,January
1363,2020-01-05,Chennai,no2,2.8,0105,January,194479,2020-01-05,2.8,January,219944,2021-01-05,IN,69,1.4,20.0,5.2,169.13,January
1364,2019-01-06,Chennai,no2,5.7,0106,January,194492,2020-01-06,3.5,January,219865,2021-01-06,IN,72,1.8,9.8,4.6,61.55,January
1365,2019-01-07,Chennai,no2,5.9,0107,January,194515,2020-01-07,4.3,January,219910,2021-01-07,IN,71,1.2,8.8,5.2,56.82,January
1366,2019-01-08,Chennai,no2,6.8,0108,January,194486,2020-01-08,6.3,January,219965,2021-01-08,IN,72,1.3,11.8,3.9,41.97,January
1367,2019-01-09,Chennai,no2,5.9,0109,January,194541,2020-01-09,7.8,January,220013,2021-01-09,IN,72,1.5,9.6,5.0,38.48,January
1368,2019-01-10,Chennai,no2,5.7,0110,January,194507,2020-01-10,4.6,January,219917,2021-01-10,IN,72,1.8,7.8,5.0,30.31,January
1369,2019-01-11,Chennai,no2,5.4,0111,January,194457,2020-01-11,7.6,January,219861,2021-01-11,IN,72,1.8,8.3,4.9,33.67,January
1370,2019-01-12,Chennai,no2,5.5,0112,January,194473,2020-01-12,6.1,January,219895,2021-01-12,IN,72,1.4,8.9,5.2,43.53,January
1371,2019-01-13,Chennai,no2,5.4,0113,January,194493,2020-01-13,7.0,January,219960,2021-01-13,IN,63,1.6,18.0,5.2,102.44,January
1372,2019-01-14,Chennai,no2,5.4,0114,January,194451,2020-01-14,8.2,January,219989,2021-01-14,IN,61,1.3,5.2,3.8,10.22,January
1373,2019-01-15,Chennai,no2,5.2,0115,January,194480,2020-01-15,3.2,January,219999,2021-01-15,IN,72,2.5,9.2,3.9,14.37,January
1374,2019-01-16,Chennai,no2,5.1,0116,January,194468,2020-01-16,3.0,January,219903,2021-01-16,IN,72,2.5,5.8,4.3,7.47,January
1375,2019-01-17,Chennai,no2,5.1,0117,January,194452,2020-01-17,3.2,January,219896,2021-01-17,IN,64,2.2,11.2,4.2,14.2,January
1376,2019-01-18,Chennai,no2,4.8,0118,January,194462,2020-01-18,3.5,January,219911,2021-01-18,IN,62,2.0,11.9,5.0,22.53,January
1377,2019-01-19,Chennai,no2,5.1,0119,January,194508,2020-01-19,7.0,January,219873,2021-01-19,IN,69,3.0,8.7,5.2,9.68,January
1378,2019-01-20,Chennai,no2,5.2,0120,January,194534,2020-01-20,7.2,January,219897,2021-01-20,IN,72,3.9,11.7,5.2,27.35,January
1379,2019-01-21,Chennai,no2,5.5,0121,January,194469,2020-01-21,7.1,January,219994,2021-01-21,IN,72,0.3,13.5,5.2,36.67,January
1380,2019-01-22,Chennai,no2,5.6,0122,January,194528,2020-01-22,4.5,January,219952,2021-01-22,IN,69,1.8,8.2,4.0,14.05,January
1381,2019-01-23,Chennai,no2,5.2,0123,January,194474,2020-01-23,7.9,January,219898,2021-01-23,IN,69,2.2,6.5,3.7,11.33,January
1382,2019-01-24,Chennai,no2,5.5,0124,January,194502,2020-01-24,12.4,January,219970,2021-01-24,IN,55,2.7,10.0,4.9,19.38,January
1383,2019-01-25,Chennai,no2,5.1,0125,January,194535,2020-01-25,9.7,January,220011,2021-01-25,IN,72,2.2,11.9,3.7,24.19,January
1384,2019-01-26,Chennai,no2,4.5,0126,January,194516,2020-01-26,6.9,January,220014,2021-01-26,IN,64,1.9,9.0,5.0,14.53,January
1385,2019-01-27,Chennai,no2,4.5,0127,January,194496,2020-01-27,8.5,January,219969,2021-01-27,IN,71,2.8,14.2,5.2,45.26,January
1386,2019-01-28,Chennai,no2,4.7,0128,January,194503,2020-01-28,7.2,January,219929,2021-01-28,IN,72,2.9,11.8,5.8,32.8,January
1387,2019-01-29,Chennai,no2,5.5,0129,January,194470,2020-01-29,5.7,January,219953,2021-01-29,IN,58,2.2,8.3,3.8,15.46,January
1388,2019-01-30,Chennai,no2,5.6,0130,January,194529,2020-01-30,6.4,January,219936,2021-01-30,IN,69,2.7,6.4,3.8,11.07,January
1389,2019-01-31,Chennai,no2,5.4,0131,January,194475,2020-01-31,5.4,January,219891,2021-01-31,IN,67,1.9,5.7,3.8,11.02,January
1390,2019-02-01,Chennai,no2,5.2,0201,February,194463,2020-02-01,5.4,February,219954,2021-02-01,IN,72,1.3,10.6,4.1,28.21,February
1391,2019-02-02,Chennai,no2,5.5,0202,February,194481,2020-02-02,4.8,February,220000,2021-02-02,IN,72,2.8,13.1,5.1,25.93,February
1392,2019-02-03,Chennai,no2,5.3,0203,February,194530,2020-02-03,4.2,February,219971,2021-02-03,IN,72,2.8,13.4,5.0,29.51,February
1393,2019-02-04,Chennai,no2,5.5,0204,February,194482,2020-02-04,4.0,February,219919,2021-02-04,IN,69,3.2,15.8,4.9,34.67,February
1394,2019-02-05,Chennai,no2,5.3,0205,February,194453,2020-02-05,6.2,February,219899,2021-02-05,IN,72,2.1,17.6,5.2,64.29,February
1395,2019-02-06,Chennai,no2,5.2,0206,February,194497,2020-02-06,5.9,February,219987,2021-02-06,IN,72,3.6,13.7,5.0,39.77,February
1396,2019-02-07,Chennai,no2,5.3,0207,February,194542,2020-02-07,5.0,February,219881,2021-02-07,IN,69,3.6,17.8,5.2,55.1,February
1397,2019-02-08,Chennai,no2,5.3,0208,February,194458,2020-02-08,3.5,February,219972,2021-02-08,IN,49,0.1,5.2,4.2,32.06,February
1398,2019-02-09,Chennai,no2,4.6,0209,February,194517,2020-02-09,3.2,February,219990,2021-02-09,IN,70,0.1,5.2,4.0,47.86,February
1399,2019-02-10,Chennai,no2,4.4,0210,February,194522,2020-02-10,3.6,February,219862,2021-02-10,IN,66,0.1,5.2,3.9,45.98,February
1400,2019-02-11,Chennai,no2,4.4,0211,February,194498,2020-02-11,5.5,February,219973,2021-02-11,IN,56,0.1,5.2,3.8,44.31,February
1401,2019-02-12,Chennai,no2,4.5,0212,February,194536,2020-02-12,6.3,February,219886,2021-02-12,IN,72,2.3,5.2,4.7,3.88,February
1402,2019-02-13,Chennai,no2,5.2,0213,February,194537,2020-02-13,8.4,February,220031,2021-02-13,IN,72,3.7,5.3,4.7,3.2,February
1403,2019-02-14,Chennai,no2,5.1,0214,February,194543,2020-02-14,7.5,February,220015,2021-02-14,IN,72,3.6,5.3,4.7,2.99,February
1404,2019-02-15,Chennai,no2,5.0,0215,February,194487,2020-02-15,7.6,February,219998,2021-02-15,IN,72,3.6,5.2,4.8,2.71,February
1405,2019-02-16,Chennai,no2,5.0,0216,February,194504,2020-02-16,4.8,February,219874,2021-02-16,IN,65,1.4,5.2,4.8,4.15,February
1406,2019-02-17,Chennai,no2,4.9,0217,February,194544,2020-02-17,6.1,February,219900,2021-02-17,IN,48,3.5,5.2,4.8,1.42,February
1407,2019-02-18,Chennai,no2,4.8,0218,February,194499,2020-02-18,7.1,February,219933,2021-02-18,IN,61,3.3,5.3,4.8,1.18,February
1408,2019-02-19,Chennai,no2,4.8,0219,February,194459,2020-02-19,5.4,February,219906,2021-02-19,IN,72,3.9,6.1,4.9,2.37,February
1409,2019-02-20,Chennai,no2,4.8,0220,February,194488,2020-02-20,5.4,February,219950,2021-02-20,IN,72,4.5,6.2,5.2,3.22,February
1410,2019-02-21,Chennai,no2,4.7,0221,February,194518,2020-02-21,6.3,February,220001,2021-02-21,IN,72,4.5,6.2,5.2,3.26,February
1411,2019-02-22,Chennai,no2,5.4,0222,February,194509,2020-02-22,4.2,February,219875,2021-02-22,IN,72,4.7,24.8,5.2,228.54,February
1412,2019-02-23,Chennai,no2,5.9,0223,February,194510,2020-02-23,3.2,February,219907,2021-02-23,IN,65,3.5,38.1,6.0,774.77,February
1413,2019-02-24,Chennai,no2,5.2,0224,February,194505,2020-02-24,4.9,February,220005,2021-02-24,IN,62,0.3,77.7,5.4,2207.05,February
1414,2019-02-25,Chennai,no2,5.3,0225,February,194545,2020-02-25,4.1,February,219922,2021-02-25,IN,59,0.9,6.2,4.4,32.11,February
1415,2019-02-26,Chennai,no2,5.4,0226,February,194500,2020-02-26,3.4,February,219974,2021-02-26,IN,65,1.3,7.1,3.6,34.95,February
1416,2019-02-27,Chennai,no2,4.9,0227,February,194483,2020-02-27,4.6,February,219975,2021-02-27,IN,66,1.7,23.0,3.7,154.91,February
1417,2019-02-28,Chennai,no2,4.7,0228,February,194489,2020-02-28,4.6,February,220016,2021-02-28,IN,72,1.6,6.2,2.2,35.75,February
1418,2019-03-01,Chennai,no2,4.9,0301,March,194490,2020-03-01,3.9,March,219870,2021-03-01,IN,72,1.7,7.6,3.3,30.78,March
1419,2019-03-02,Chennai,no2,4.9,0302,March,194538,2020-03-02,6.0,March,219930,2021-03-02,IN,66,0.6,6.3,4.7,24.03,March
1420,2019-03-03,Chennai,no2,5.6,0303,March,194465,2020-03-03,4.2,March,219943,2021-03-03,IN,64,1.1,6.2,4.7,15.49,March
1421,2019-03-04,Chennai,no2,5.1,0304,March,194476,2020-03-04,7.6,March,219876,2021-03-04,IN,58,1.6,6.2,4.8,17.29,March
1422,2019-03-05,Chennai,no2,5.1,0305,March,194506,2020-03-05,4.7,March,219866,2021-03-05,IN,72,2.6,17.5,4.7,39.35,March
