Date,Country,City,Specie,count,min,max,median,variance
27/04/2017,IN,Bengaluru,co,126,0.2,27.5,5.2,165.24
28/04/2017,IN,Bengaluru,co,136,0.8,16.7,5.1,65.65
29/04/2017,IN,Bengaluru,co,127,1.5,12.5,5.7,43.06
30/04/2017,IN,Bengaluru,co,120,1.9,18.8,5.7,75.73
01/05/2017,IN,Bengaluru,co,122,1.1,10.9,5.2,32.8
02/05/2017,IN,Bengaluru,co,133,2.8,18.8,5.3,69.09
03/05/2017,IN,Bengaluru,co,63,0.4,11.6,6,63.16
04/05/2017,IN,Bengaluru,co,85,1.5,14,5.6,62.41
05/05/2017,IN,Bengaluru,co,108,0.2,18.1,5.1,90.04
06/05/2017,IN,Bengaluru,co,105,1.3,16.1,4.9,65.44
07/05/2017,IN,Bengaluru,co,103,2,11.4,5.1,28.08
08/05/2017,IN,Bengaluru,co,115,2,12.2,5.2,29.61
09/05/2017,IN,Bengaluru,co,98,2.6,10.5,5.1,17.95
10/05/2017,IN,Bengaluru,co,81,2,13.8,5.3,43.18
11/05/2017,IN,Bengaluru,co,101,0.4,26.8,4.7,114.25
12/05/2017,IN,Bengaluru,co,90,0.6,18.8,5.3,132.94
13/05/2017,IN,Bengaluru,co,140,0.8,18.8,5.1,66.35
14/05/2017,IN,Bengaluru,co,128,0.6,21,5.1,65.96
15/05/2017,IN,Bengaluru,co,121,2.6,12.1,4.9,26.51
16/05/2017,IN,Bengaluru,co,138,1.3,21,5.1,71.58
17/05/2017,IN,Bengaluru,co,129,2.4,10.3,5.5,29.44
18/05/2017,IN,Bengaluru,co,134,2.8,14.1,5.1,39.77
19/05/2017,IN,Bengaluru,co,128,1.1,26.1,5.1,71.65
20/05/2017,IN,Bengaluru,co,131,0.2,11,5.1,42.37
21/05/2017,IN,Bengaluru,co,132,0.4,19.6,5.1,75.47
22/05/2017,IN,Bengaluru,co,131,1.5,16.3,4.9,51.01
23/05/2017,IN,Bengaluru,co,132,0.5,21,4.9,110.66
24/05/2017,IN,Bengaluru,co,125,0.6,13.8,4.7,56.22
25/05/2017,IN,Bengaluru,co,131,0.6,28.2,5.1,120.45
26/05/2017,IN,Bengaluru,co,139,1,22.5,4.7,75.24
27/05/2017,IN,Bengaluru,co,129,1.3,29.7,4.7,135.04
28/05/2017,IN,Bengaluru,co,133,0.4,23.2,4.7,55.98
29/05/2017,IN,Bengaluru,co,144,1.5,24.6,4.9,64.09
30/05/2017,IN,Bengaluru,co,140,2,10.5,4.7,30.51
31/05/2017,IN,Bengaluru,co,120,0.4,14.7,4.7,43.47
01/06/2017,IN,Bengaluru,co,123,0.2,17.3,4.6,92.93
02/06/2017,IN,Bengaluru,co,144,0.2,17.8,4.7,44.88
03/06/2017,IN,Bengaluru,co,144,0.2,12.7,4.7,48.68
04/06/2017,IN,Bengaluru,co,78,2,10,5.1,24.93
05/06/2017,IN,Bengaluru,co,106,1.8,29.7,4.9,126.9
06/06/2017,IN,Bengaluru,co,130,1.5,18.8,5,73.19
07/06/2017,IN,Bengaluru,co,134,2.6,12.7,5.1,59.48
08/06/2017,IN,Bengaluru,co,137,1.7,16.3,4.9,67.42
09/06/2017,IN,Bengaluru,co,142,1.1,16.5,4.9,76.23
10/06/2017,IN,Bengaluru,co,139,1.5,26.9,4.7,199.9
11/06/2017,IN,Bengaluru,co,144,1.2,15,4.7,60.28
12/06/2017,IN,Bengaluru,co,136,2.6,23.9,5.1,112.51
