city,date,pm25,pm10,o3,no2,so2,co
noida,30-08-2020,74,28,3,2,2,5
noida,31-08-2020,30,19,4,3,1,6
noida,01-09-2020,13,40,7,4,1,7
noida,02-09-2020,39,49,11,7,1,9
noida,03-09-2020,55,62,7,5,2,15
noida,04-09-2020,89,64,8,5,3,16
noida,05-09-2020,87,58,11,8,2,31
noida,06-09-2020,82,57,20,11,2,10
noida,07-09-2020,95,71,10,13,3,14
noida,08-09-2020,114,57,15,10,2,7
noida,09-09-2020,79,74,15,10,1,8
noida,10-09-2020,103,82,15,11,1,9
noida,11-09-2020,111,104,19,15,2,12
noida,12-09-2020,125,105,14,11,1,11
noida,13-09-2020,135,100,16,8,2,11
noida,14-09-2020,138,115,11,11,1,14
noida,15-09-2020,169,97,20,11,3,26
noida,16-09-2020,149,110,16,13,2,11
noida,17-09-2020,138,79,12,8,2,10
noida,18-09-2020,105,77,12,10,2,10
noida,19-09-2020,88,94,14,17,5,19
noida,20-09-2020,120,114,22,9,1,
noida,21-09-2020,161,98,32,7,2,8
noida,22-09-2020,135,61,19,6,1,
noida,23-09-2020,68,49,15,7,,
noida,24-09-2020,91,84,34,8,2,31
noida,25-09-2020,96,114,43,12,2,32
noida,26-09-2020,111,129,14,19,2,5
noida,27-09-2020,128,93,33,14,1,11
noida,28-09-2020,101,118,30,15,1,
noida,29-09-2020,137,117,33,12,1,
noida,30-09-2020,147,107,33,13,1,
noida,01-10-2020,136,119,36,19,1,
noida,02-10-2020,136,117,38,18,,
noida,03-10-2020,148,125,39,21,1,
noida,04-10-2020,154,118,42,24,2,
noida,05-10-2020,150,117,39,25,2,
noida,06-10-2020,141,125,40,33,1,
noida,07-10-2020,142,131,50,31,2,
noida,08-10-2020,163,130,41,27,2,
noida,09-10-2020,161,143,19,28,1,
noida,10-10-2020,169,136,20,23,1,
noida,11-10-2020,167,130,17,26,2,6
noida,12-10-2020,164,215,22,29,2,
noida,13-10-2020,205,182,13,20,2,4
noida,14-10-2020,191,237,14,22,2,16
noida,15-10-2020,189,184,14,27,1,11
noida,16-10-2020,193,164,17,41,2,10
noida,17-10-2020,179,241,18,59,2,18
noida,18-10-2020,201,135,14,45,2,14
noida,19-10-2020,159,148,18,42,2,13
noida,20-10-2020,168,157,15,47,2,11
noida,21-10-2020,166,218,11,46,2,19
noida,22-10-2020,176,221,16,56,1,18
noida,23-10-2020,203,274,15,53,2,17
noida,24-10-2020,306,266,14,47,1,19
noida,25-10-2020,229,373,16,44,2,29
noida,26-10-2020,264,294,14,43,1,25
noida,27-10-2020,247,194,12,31,2,14
noida,28-10-2020,207,309,11,42,2,24
noida,29-10-2020,241,299,12,43,2,27
noida,30-10-2020,245,282,12,43,2,28
noida,31-10-2020,275,298,11,34,2,23
noida,01-11-2020,334,304,14,33,2,16
noida,02-11-2020,279,242,11,37,3,19
noida,03-11-2020,221,275,10,36,1,34
noida,04-11-2020,221,417,4,50,3,30
noida,05-11-2020,318,352,8,47,2,32
noida,06-11-2020,304,297,6,47,2,31
noida,07-11-2020,289,404,11,45,2,27
noida,08-11-2020,381,557,10,56,3,35
noida,09-11-2020,359,625,7,56,2,41
noida,10-11-2020,491,647,7,43,2,41
noida,11-11-2020,618,202,5,28,2,23
noida,12-11-2020,219,302,5,34,1,27
noida,13-11-2020,250,290,7,44,1,33
noida,14-11-2020,280,461,7,42,,23
noida,15-11-2020,446,207,12,17,2,11
noida,16-11-2020,294,83,5,14,1,14
noida,17-11-2020,167,92,15,23,1,9
noida,18-11-2020,163,108,8,24,1,19
noida,19-11-2020,180,127,9,25,2,8
noida,20-11-2020,192,133,10,27,3,8
noida,21-11-2020,209,107,9,22,1,7
noida,22-11-2020,167,133,11,31,2,11
noida,23-11-2020,195,255,9,37,3,26
noida,24-11-2020,264,398,9,42,2,33
noida,25-11-2020,402,406,,47,2,27
noida,26-11-2020,406,,,,,
